Voyager 1 48-sec averaged magnetic field data tab-delimited ascii files. 

The columns are:
1. SC   ID (Voyager 1)
2  year (2014)
3. DOY (Jan 1 = 1)
4. F1 (the magnetic field strength, the average of higher resolution field strengths, in nT)
5, 6, 7 BR, BT, BN (the magnetic field components in RTN coordinates, in nT)

The one sigma uncertainty is dBR ~= 0.02 nT and dBT ~= 0.02 nT. The uncertainty in dBN is larger, since we could not obtain this from a magrol; it could be between 0.02 nT and 0.1 nT. 

 SC	Yr		DOY	  F1		   Br		   Bt		   Bn
FLT1	14	301.02582	0.51561	0.1745	-0.44329	0.1971													
FLT1	14	301.02637	0.52279	0.17457	-0.44764	0.20592													
FLT1	14	301.02692	0.51808	0.17604	-0.4432	0.20242													
FLT1	14	301.02914	0.52755	0.17202	-0.45535	0.20334													
FLT1	14	301.02969	0.52578	0.16456	-0.45533	0.20494													
FLT1	14	301.03024	0.51267	0.17122	-0.44257	0.19396													
FLT1	14	301.03082	0.51469	0.17507	-0.44198	0.19723													
FLT1	14	301.03137	0.51548	0.17118	-0.44521	0.19545													
FLT1	14	301.03192	0.52129	0.18077	-0.44664	0.1989													
FLT1	14	301.03247	0.52812	0.17601	-0.45199	0.2088													
FLT1	14	301.03302	0.51112	0.17497	-0.4378	0.19735													
FLT1	14	301.0336	0.51842	0.17455	-0.44435	0.20205													
FLT1	14	301.03415	0.51149	0.17593	-0.43805	0.1969													
FLT1	14	301.0347	0.51926	0.17521	-0.44786	0.19581													
FLT1	14	301.03525	0.51081	0.17068	-0.4437	0.18682													
FLT1	14	301.0358	0.52054	0.1788	-0.44803	0.19551													
FLT1	14	301.03638	0.5296	0.17335	-0.46005	0.1969													
FLT1	14	301.03693	0.52788	0.17403	-0.45664	0.19962													
FLT1	14	301.03748	0.52963	0.18039	-0.45526	0.20169													
FLT1	14	301.03802	0.51638	0.17804	-0.44317	0.19632													
FLT1	14	301.03857	0.51226	0.17517	-0.44105	0.19282													
FLT1	14	301.03915	0.51554	0.17448	-0.44237	0.19905													
FLT1	14	301.0397	0.50977	0.17292	-0.43627	0.199													
FLT1	14	301.04025	0.50986	0.17772	-0.43532	0.19714													
FLT1	14	301.0408	0.50738	0.17517	-0.43478	0.19413													
FLT1	14	301.04135	0.50383	0.17821	-0.42979	0.19322													
FLT1	14	301.04193	0.51539	0.18511	-0.43676	0.20146													
FLT1	14	301.04248	0.52096	0.17578	-0.44683	0.20202													
FLT1	14	301.04303	0.50832	0.17339	-0.43574	0.19595													
FLT1	14	301.04358	0.50843	0.17294	-0.43686	0.19422													
FLT1	14	301.04413	0.50845	0.16875	-0.4379	0.19563													
FLT1	14	301.04471	0.51188	0.17358	-0.4397	0.19629													
FLT1	14	301.04526	0.50957	0.17191	-0.43827	0.19492													
FLT1	14	301.04581	0.51567	0.1791	-0.43951	0.20167													
FLT1	14	301.04636	0.5161	0.18476	-0.44206	0.1918													
FLT1	14	301.04691	0.50549	0.17074	-0.43276	0.19758													
FLT1	14	301.04749	0.51066	0.17168	-0.44144	0.19076													
FLT1	14	301.04803	0.51569	0.17893	-0.444	0.19175													
FLT1	14	301.04858	0.51676	0.17595	-0.44586	0.19303													
FLT1	14	301.04913	0.51511	0.17381	-0.44016	0.20331													
FLT1	14	301.04968	0.52093	0.1695	-0.45162	0.1964													
FLT1	14	301.05026	0.52619	0.17097	-0.46143	0.18621													
FLT1	14	301.05081	0.52526	0.16457	-0.46214	0.18766													
FLT1	14	301.05136	0.52757	0.16593	-0.46455	0.187													
FLT1	14	301.05191	0.5279	0.1684	-0.46461	0.18556													
FLT1	14	301.05249	0.52424	0.17118	-0.45762	0.18988													
FLT1	14	301.05304	0.5267	0.1702	-0.46128	0.18875													
FLT1	14	301.05359	0.53011	0.17409	-0.46299	0.19061													
FLT1	14	301.05414	0.5356	0.17223	-0.46895	0.19306													
FLT1	14	301.05469	0.53939	0.17243	-0.46975	0.20122													
FLT1	14	301.05527	0.53661	0.17225	-0.46987	0.19357													
FLT1	14	301.05582	0.5361	0.17293	-0.46862	0.1945													
FLT1	14	301.05637	0.53442	0.16849	-0.47172	0.18613													
FLT1	14	301.05692	0.53085	0.16626	-0.46958	0.18335													
FLT1	14	301.05746	0.52119	0.16627	-0.46017	0.1794													
FLT1	14	301.05804	0.52732	0.16125	-0.46708	0.18412													
FLT1	14	301.05859	0.52154	0.16978	-0.45888	0.18052													
FLT1	14	301.05914	0.51912	0.16724	-0.45768	0.17896													
FLT1	14	301.05969	0.51474	0.16869	-0.45164	0.1803													
FLT1	14	301.06024	0.52011	0.16861	-0.45786	0.18009													
FLT1	14	301.06082	0.52031	0.17676	-0.45439	0.18163													
FLT1	14	301.06137	0.52284	0.17281	-0.45906	0.18086													
FLT1	14	301.06192	0.53014	0.17712	-0.46285	0.18813													
FLT1	14	301.06247	0.52959	0.17418	-0.46379	0.18706													
FLT1	14	301.06302	0.52681	0.17783	-0.45735	0.19165													
FLT1	14	301.0636	0.52532	0.17348	-0.45845	0.18883													
FLT1	14	301.06415	0.53247	0.17115	-0.46527	0.1942													
FLT1	14	301.0647	0.52801	0.17423	-0.46134	0.18867													
