Voyager 1 48-sec averaged magnetic field data tab-delimited ascii files. 

The columns are:
1. SC   ID (Voyager 1)
2  year (2015)
3. DOY (Jan 1 = 1)
4. F1 (the magnetic field strength, the average of higher resolution field strengths, in nT)
5, 6, 7 BR, BT, BN (the magnetic field components in RTN coordinates, in nT)

The one sigma uncertainty is dBR ~= 0.02 nT and dBT ~= 0.02 nT. The uncertainty in dBN is larger, since we could not obtain this from a magrol; it could be between 0.02 nT and 0.1 nT. 

 SC	Yr		DOY	  F1		   Br		   Bt		   Bn
FLT1	15	301.07462	0.45576	0.15009	-0.38205	0.19803													
FLT1	15	301.07516	0.4482	0.14684	-0.37399	0.19859													
FLT1	15	301.07571	0.44277	0.14508	-0.36877	0.19744													
FLT1	15	301.07626	0.44399	0.14468	-0.36711	0.2035													
FLT1	15	301.07681	0.45031	0.148	-0.37422	0.20197													
FLT1	15	301.07739	0.44645	0.14887	-0.373	0.19491													
FLT1	15	301.07794	0.45122	0.15635	-0.37567	0.19493													
FLT1	15	301.07849	0.45259	0.15327	-0.37787	0.19626													
FLT1	15	301.07904	0.45004	0.15775	-0.37411	0.19411													
FLT1	15	301.07959	0.44923	0.15681	-0.37256	0.19598													
FLT1	15	301.08017	0.45404	0.14992	-0.38024	0.19767													
FLT1	15	301.08072	0.45434	0.15574	-0.37902	0.19622													
FLT1	15	301.08127	0.45135	0.15055	-0.37668	0.1978													
FLT1	15	301.08182	0.46189	0.15096	-0.38594	0.20393													
FLT1	15	301.08237	0.46308	0.14114	-0.38811	0.20944													
FLT1	15	301.08295	0.46131	0.14547	-0.38877	0.20117													
FLT1	15	301.0835	0.47561	0.15648	-0.39671	0.21056													
FLT1	15	301.08405	0.46566	0.15522	-0.38869	0.20406													
FLT1	15	301.08459	0.46373	0.15259	-0.38637	0.206													
FLT1	15	301.08514	0.45696	0.15322	-0.38203	0.19841													
FLT1	15	301.08572	0.4508	0.15134	-0.37639	0.19656													
FLT1	15	301.08627	0.46313	0.15141	-0.38703	0.20437													
FLT1	15	301.08682	0.45701	0.15155	-0.38032	0.20307													
FLT1	15	301.08737	0.44856	0.1512	-0.37446	0.19517													
FLT1	15	301.08792	0.46274	0.16231	-0.38402	0.20073													
FLT1	15	301.0885	0.46072	0.1579	-0.3848	0.1981													
FLT1	15	301.08905	0.4609	0.15651	-0.38373	0.20166													
FLT1	15	301.0896	0.462	0.15545	-0.38675	0.19918													
FLT1	15	301.09015	0.45833	0.1533	-0.38505	0.19565													
FLT1	15	301.09073	0.44829	0.15878	-0.3739	0.18958													
FLT1	15	301.09128	0.45584	0.15383	-0.38222	0.19495													
FLT1	15	301.09183	0.45782	0.154	-0.38452	0.19498													
FLT1	15	301.09238	0.45807	0.15013	-0.38451	0.19857													
FLT1	15	301.09293	0.45006	0.15276	-0.37283	0.20047													
FLT1	15	301.09351	0.44113	0.15087	-0.36717	0.19236													
FLT1	15	301.09406	0.44273	0.14972	-0.36872	0.19399													
FLT1	15	301.0946	0.44479	0.15704	-0.36882	0.1927													
FLT1	15	301.09515	0.44456	0.15075	-0.37028	0.19434													
FLT1	15	301.0957	0.44795	0.15683	-0.37157	0.19491													
FLT1	15	301.09628	0.45088	0.15538	-0.3736	0.19886													
FLT1	15	301.09683	0.45483	0.15879	-0.37682	0.19911													
FLT1	15	301.09738	0.45636	0.15924	-0.37817	0.19968													
FLT1	15	301.09793	0.45775	0.15565	-0.38044	0.2014													
FLT1	15	301.09848	0.46667	0.15659	-0.38857	0.20552													
FLT1	15	301.09906	0.46459	0.15574	-0.38686	0.20474													
FLT1	15	301.09961	0.45826	0.15815	-0.37992	0.20159													
FLT1	15	301.10016	0.44759	0.15617	-0.37268	0.19242													
FLT1	15	301.10071	0.45092	0.16075	-0.37291	0.19599													
FLT1	15	301.10126	0.45809	0.16189	-0.37923	0.1995													
FLT1	15	301.10184	0.44421	0.15959	-0.36574	0.19512													
FLT1	15	301.10239	0.44683	0.16247	-0.36914	0.19229													
FLT1	15	301.10294	0.45512	0.15584	-0.37798	0.19991													
FLT1	15	301.10349	0.45896	0.15703	-0.38241	0.19927													
FLT1	15	301.10403	0.4571	0.16384	-0.37908	0.19589													
FLT1	15	301.10461	0.45057	0.1619	-0.37142	0.19706													
FLT1	15	301.10516	0.44932	0.15926	-0.3708	0.19751													
FLT1	15	301.10571	0.4539	0.16001	-0.3774	0.19487													
FLT1	15	301.10626	0.44942	0.15665	-0.3758	0.19023													
FLT1	15	301.10681	0.45884	0.16426	-0.38053	0.1968													
FLT1	15	301.10739	0.45408	0.15379	-0.38108	0.19314													
FLT1	15	301.10794	0.45565	0.15295	-0.3829	0.19384													
FLT1	15	301.10849	0.45898	0.15689	-0.38037	0.20334													
FLT1	15	301.10904	0.44773	0.15651	-0.37257	0.19271													
FLT1	15	301.10959	0.44007	0.14659	-0.36631	0.19486													
FLT1	15	301.11017	0.43878	0.14652	-0.36493	0.19457													
FLT1	15	301.11072	0.44553	0.15226	-0.3679	0.19983													
FLT1	15	301.11127	0.43969	0.14981	-0.36558	0.19294													
FLT1	15	301.11182	0.45496	0.15179	-0.37861	0.20145													
FLT1	15	301.11237	0.45793	0.15236	-0.38162	0.20209													
FLT1	15	301.11295	0.45455	0.15285	-0.38137	0.19438													
FLT1	15	301.11349	0.44829	0.1533	-0.37345	0.19493													
FLT1	15	301.11404	0.44679	0.1532	-0.37053	0.19708													
FLT1	15	301.11459	0.45131	0.15788	-0.37503	0.19518													
FLT1	15	301.11517	0.44868	0.15521	-0.37317	0.19482													
FLT1	15	301.11572	0.4408	0.15362	-0.36861	0.18659													
FLT1	15	301.11627	0.44479	0.15623	-0.3694	0.19227													
FLT1	15	301.11682	0.45314	0.15686	-0.37762	0.19526													
FLT1	15	301.11737	0.45689	0.1606	-0.37974	0.19681													
FLT1	15	301.11795	0.45148	0.15527	-0.37571	0.19636													
FLT1	15	301.1185	0.45243	0.15231	-0.3762	0.19987													
FLT1	15	301.11905	0.45262	0.15071	-0.37599	0.20189													
FLT1	15	301.1196	0.45194	0.15467	-0.37359	0.20184													
FLT1	15	301.12015	0.44457	0.15068	-0.36923	0.19645													
FLT1	15	301.12073	0.44471	0.15211	-0.36906	0.19598													
FLT1	15	301.12128	0.44954	0.15274	-0.37049	0.20368													
FLT1	15	301.12183	0.44524	0.15144	-0.36803	0.19962													
FLT1	15	301.12238	0.43647	0.14837	-0.36287	0.19185													
FLT1	15	301.12292	0.44135	0.14915	-0.36627	0.19586													
FLT1	15	301.1235	0.44359	0.15372	-0.36915	0.19199													
FLT1	15	301.12405	0.44586	0.14782	-0.37214	0.19586													
FLT1	15	301.1246	0.4521	0.14679	-0.37659	0.20252													
FLT1	15	301.12515	0.44561	0.14713	-0.37113	0.19787													
FLT1	15	301.1257	0.44956	0.15346	-0.37678	0.19127													
FLT1	15	301.12628	0.44709	0.1506	-0.37522	0.19076													
FLT1	15	301.12683	0.4432	0.15333	-0.37108	0.18759													
FLT1	15	301.12738	0.45303	0.15488	-0.37909	0.19369													
FLT1	15	301.12793	0.46507	0.15752	-0.38645	0.20522													
FLT1	15	301.12848	0.45567	0.15787	-0.37684	0.20166													
FLT1	15	301.12906	0.44404	0.16096	-0.36355	0.19767													
FLT1	15	301.12961	0.44456	0.15699	-0.36666	0.1963													
FLT1	15	301.13016	0.44923	0.15305	-0.37091	0.20191													
FLT1	15	301.13071	0.4505	0.1551	-0.37274	0.19986													
FLT1	15	301.13126	0.45679	0.15169	-0.37995	0.20316													
FLT1	15	301.13184	0.46215	0.14909	-0.38493	0.20774													
FLT1	15	301.13239	0.46125	0.14815	-0.38324	0.20956													
FLT1	15	301.13293	0.46515	0.15374	-0.38581	0.2094													
FLT1	15	301.13348	0.46493	0.15841	-0.38675	0.20367													
FLT1	15	301.13403	0.45381	0.15251	-0.37822	0.199													
FLT1	15	301.13461	0.45867	0.15859	-0.38194	0.19832													
FLT1	15	301.13516	0.45628	0.15246	-0.38289	0.19579													
FLT1	15	301.13571	0.45655	0.15192	-0.3797	0.20285													
FLT1	15	301.13626	0.45319	0.14963	-0.37648	0.20303													
FLT1	15	301.13681	0.44892	0.14982	-0.37325	0.19938													
FLT1	15	301.13739	0.44528	0.14865	-0.36805	0.20177													
FLT1	15	301.13794	0.44854	0.14371	-0.37238	0.20461													
FLT1	15	301.13849	0.44619	0.15032	-0.36906	0.20067													
FLT1	15	301.13904	0.45516	0.15723	-0.37247	0.20896													
FLT1	15	301.13962	0.46622	0.15444	-0.38619	0.21062													
FLT1	15	301.14017	0.44736	0.14735	-0.37059	0.20264													
FLT1	15	301.14072	0.45237	0.14547	-0.3768	0.20364													
FLT1	15	301.14127	0.45261	0.15469	-0.37607	0.1986													
FLT1	15	301.14182	0.44985	0.15322	-0.37535	0.19486													
FLT1	15	301.1424	0.45333	0.15379	-0.37736	0.19859													
FLT1	15	301.14294	0.45084	0.15083	-0.37834	0.19325													
FLT1	15	301.14349	0.45715	0.14896	-0.3818	0.20246													
FLT1	15	301.14404	0.47729	0.15456	-0.39635	0.21636													
FLT1	15	301.14459	0.47667	0.15437	-0.39761	0.21278													
FLT1	15	301.14517	0.46975	0.1461	-0.39261	0.21246													
FLT1	15	301.14572	0.45811	0.14889	-0.38267	0.20306													
FLT1	15	301.14627	0.45726	0.15298	-0.38023	0.20273													
FLT1	15	301.14682	0.45458	0.15301	-0.37631	0.20392													
FLT1	15	301.14737	0.45111	0.14632	-0.37453	0.2045													
FLT1	15	301.14795	0.45928	0.15058	-0.38324	0.20334													
FLT1	15	301.1485	0.46279	0.15925	-0.38545	0.20053													
FLT1	15	301.14905	0.4606	0.15413	-0.38383	0.20266													
FLT1	15	301.1496	0.44588	0.15358	-0.37316	0.18966													
FLT1	15	301.15015	0.45905	0.15431	-0.38345	0.19966													
FLT1	15	301.15073	0.45146	0.15206	-0.3771	0.19614													
FLT1	15	301.15128	0.44795	0.14568	-0.37454	0.19783													
FLT1	15	301.15182	0.45338	0.15116	-0.37866	0.19822													
FLT1	15	301.15237	0.44814	0.14901	-0.37435	0.19612													
FLT1	15	301.15292	0.45755	0.14843	-0.38081	0.20563													
FLT1	15	301.1535	0.45734	0.14705	-0.3807	0.20632													
FLT1	15	301.15405	0.46227	0.14272	-0.38629	0.20999													
FLT1	15	301.1546	0.44197	0.14975	-0.36607	0.19722													
FLT1	15	301.15515	0.44818	0.15087	-0.37141	0.20037													
FLT1	15	301.1557	0.45177	0.15249	-0.3775	0.19575													
FLT1	15	301.15628	0.46025	0.15185	-0.38335	0.20441													
FLT1	15	301.15683	0.45734	0.15845	-0.37707	0.2046													
FLT1	15	301.15738	0.46144	0.15793	-0.38279	0.20358													
FLT1	15	301.15793	0.47331	0.16242	-0.39142	0.21063													
FLT1	15	301.15848	0.45757	0.15083	-0.37943	0.20651													
