Voyager 2 48-sec averaged magnetic field data tab-delimited ascii files. 

The columns are:
1. SC   ID (Voyager 2)
2  year (2011)
3. DOY (Jan 1 = 1)
4. F1 (the magnetic field strength, the average of higher resolution field strengths, in nT)
5, 6, 7 BR, BT, BN (the magnetic field components in RTN coordinates, in nT)

The one sigma uncertainty is dBR ~= 0.03 nT and dBT ~= 0.03 nT. The uncertainty in dBN is larger, since we could not obtain this from a magrol; it could be between 0.02 nT and 0.1 nT. 

 SC	Yr		DOY	  F1		   Br		   Bt		   Bn
2	12	121.49435	0.14896	0.12895	0.02051	0.07115
2	12	121.49547	0.14434	0.12344	0.02184	0.07144
2	12	121.49603	0.14107	0.12193	0.02467	0.06628
2	12	121.49658	0.14197	0.12385	0.02427	0.06484
2	12	121.49714	0.14263	0.12319	0.03167	0.06434
2	12	121.49769	0.1396	0.12017	0.03688	0.06051
2	12	121.49825	0.14154	0.1216	0.03591	0.06277
2	12	121.4988	0.13702	0.12061	0.03469	0.05482
2	12	121.49936	0.13656	0.1174	0.03283	0.06138
2	12	121.49992	0.13416	0.11809	0.03136	0.05532
2	12	121.50047	0.13491	0.11588	0.03328	0.06015
2	12	121.50102	0.1381	0.12045	0.02851	0.06109
2	12	121.50158	0.14584	0.12625	0.03589	0.06307
2	12	121.50214	0.14219	0.12357	0.03406	0.06132
2	12	121.50269	0.14371	0.12551	0.03451	0.06061
2	12	121.50325	0.14171	0.12242	0.04256	0.05711
2	12	121.5038	0.14721	0.12619	0.03893	0.06478
2	12	121.50436	0.1437	0.12147	0.03788	0.06662
2	12	121.50491	0.14389	0.12497	0.03545	0.06175
2	12	121.50547	0.1412	0.12429	0.03059	0.05927
2	12	121.50603	0.14518	0.12831	0.033	0.0592
2	12	121.50658	0.14397	0.12753	0.03379	0.05723
2	12	121.50713	0.14591	0.12721	0.04412	0.05597
2	12	121.50769	0.13591	0.1171	0.04071	0.05553
2	12	121.50825	0.14154	0.1271	0.03938	0.04815
2	12	121.5088	0.13374	0.1195	0.03281	0.05017
2	12	121.50936	0.13438	0.1196	0.0323	0.05184
2	12	121.50991	0.13622	0.1187	0.03009	0.05932
2	12	121.51047	0.13764	0.12095	0.02945	0.05868
2	12	121.51102	0.13331	0.11753	0.02674	0.05677
2	12	121.51158	0.13605	0.11804	0.02776	0.06142
2	12	121.51214	0.13036	0.1147	0.02497	0.05653
2	12	121.51269	0.12804	0.115	0.02413	0.05065
2	12	121.51324	0.12419	0.11113	0.02277	0.05037
2	12	121.5138	0.12733	0.11223	0.02582	0.05404
2	12	121.51436	0.12431	0.11133	0.02645	0.04843
2	12	121.51492	0.12992	0.11891	0.02708	0.04455
2	12	121.51547	0.12991	0.12112	0.02098	0.04186
2	12	121.51602	0.12518	0.11289	0.03726	0.039
2	12	121.51658	0.12729	0.11488	0.03998	0.03739
2	12	121.51714	0.12874	0.11673	0.04076	0.03519
2	12	121.51769	0.12496	0.11508	0.02454	0.04169
2	12	121.51825	0.12504	0.11207	0.03091	0.04579
2	12	121.5188	0.12456	0.10837	0.03211	0.05195
2	12	121.51936	0.12853	0.10742	0.03632	0.06043
2	12	121.51991	0.13188	0.11313	0.02436	0.06294
2	12	121.52047	0.13621	0.11636	0.02871	0.06461
2	12	121.52103	0.13373	0.11354	0.02538	0.06586
2	12	121.52158	0.13344	0.11166	0.02235	0.06942
2	12	121.52213	0.13289	0.11324	0.01572	0.0677
2	12	121.52269	0.13258	0.11469	0.02199	0.06268
2	12	121.52325	0.13352	0.11865	0.01596	0.05895
2	12	121.5238	0.13528	0.11785	0.01411	0.06468
2	12	121.52436	0.13218	0.11665	0.01276	0.06079
2	12	121.52491	0.12935	0.1116	0.01847	0.06248
2	12	121.52547	0.13295	0.11419	0.018	0.06551
2	12	121.52602	0.13026	0.10957	0.0195	0.06743
2	12	121.52658	0.13047	0.11214	0.0155	0.06466
2	12	121.52714	0.13291	0.11281	0.02054	0.06697
2	12	121.52769	0.13322	0.11149	0.02394	0.06864
2	12	121.52824	0.13105	0.10543	0.02573	0.07341
2	12	121.5288	0.12891	0.10528	0.02577	0.06952
2	12	121.52936	0.12778	0.10368	0.0326	0.06691
2	12	121.52991	0.12937	0.10534	0.03915	0.06375
2	12	121.53047	0.13633	0.11389	0.04241	0.06162
2	12	121.53102	0.13318	0.11404	0.03725	0.0577
2	12	121.53158	0.13687	0.11308	0.04066	0.06542
2	12	121.53214	0.12919	0.10608	0.04008	0.06164
2	12	121.53269	0.12971	0.10627	0.04403	0.05969
2	12	121.53325	0.13567	0.10957	0.04776	0.06388
2	12	121.53381	0.13487	0.10957	0.04023	0.06723
2	12	121.53436	0.13199	0.10811	0.03321	0.06783
2	12	121.53491	0.12543	0.10289	0.03066	0.06482
2	12	121.53547	0.12082	0.10158	0.03026	0.05789
2	12	121.53603	0.13837	0.11174	0.04407	0.0684
2	12	121.53658	0.1363	0.1137	0.03686	0.06519
2	12	121.53713	0.13871	0.11349	0.04082	0.06832
2	12	121.53769	0.13777	0.1122	0.03496	0.07179
2	12	121.53825	0.14436	0.11905	0.0388	0.0718
2	12	121.5388	0.14901	0.12602	0.03909	0.06918
2	12	121.53936	0.14986	0.12454	0.04032	0.07282
2	12	121.53992	0.14684	0.12165	0.03493	0.07434
2	12	121.54047	0.14323	0.12053	0.03499	0.06898
2	12	121.54102	0.1414	0.11992	0.03596	0.06545
2	12	121.54158	0.14408	0.12153	0.0427	0.06439
2	12	121.54214	0.14372	0.12106	0.04545	0.06251
2	12	121.54269	0.14654	0.12423	0.04883	0.06039
2	12	121.54324	0.14171	0.12063	0.04595	0.05825
2	12	121.5438	0.14427	0.12095	0.04406	0.06497
2	12	121.54436	0.13967	0.11824	0.04412	0.0597
2	12	121.54491	0.14747	0.1244	0.05013	0.06095
2	12	121.54547	0.14263	0.11992	0.03755	0.06734
2	12	121.54603	0.13402	0.11158	0.03935	0.06278
2	12	121.54658	0.12794	0.1049	0.04038	0.06085
2	12	121.54713	0.13204	0.10826	0.04796	0.05826
2	12	121.54769	0.12833	0.10661	0.04198	0.05763
2	12	121.54825	0.12634	0.10558	0.03624	0.05898
2	12	121.54881	0.1241	0.10302	0.03061	0.06194
2	12	121.54935	0.13184	0.11049	0.02832	0.06595
2	12	121.54991	0.13194	0.10949	0.03167	0.06613
2	12	121.55047	0.13074	0.11081	0.03757	0.058
2	12	121.55103	0.13092	0.11171	0.03877	0.05581
2	12	121.55158	0.14268	0.12194	0.03812	0.06345
2	12	121.55214	0.14032	0.11862	0.03811	0.06449
2	12	121.55269	0.14757	0.12191	0.04205	0.07157
2	12	121.55325	0.14427	0.11994	0.04341	0.06732
2	12	121.5538	0.14882	0.12198	0.04647	0.07122
2	12	121.55436	0.14031	0.11167	0.03678	0.076
2	12	121.55492	0.14536	0.11341	0.03549	0.08362
2	12	121.55547	0.14424	0.11102	0.03636	0.0845
2	12	121.55602	0.14215	0.11064	0.0376	0.08086
2	12	121.55658	0.14031	0.1115	0.03673	0.07654
2	12	121.55714	0.14022	0.11226	0.03515	0.07627
2	12	121.55769	0.1406	0.11516	0.03737	0.07128
2	12	121.55825	0.13724	0.11148	0.04379	0.06676
2	12	121.5588	0.1358	0.11325	0.04227	0.06167
2	12	121.55936	0.1342	0.11147	0.0421	0.06153
2	12	121.55991	0.13149	0.10882	0.03361	0.06552
2	12	121.56047	0.13427	0.10726	0.03678	0.07178
2	12	121.56103	0.13411	0.1086	0.03143	0.07188
2	12	121.56158	0.13527	0.10802	0.03837	0.07166
2	12	121.56213	0.13402	0.10795	0.04024	0.06832
2	12	121.56269	0.13476	0.10948	0.03896	0.06812
2	12	121.56325	0.13474	0.11169	0.03084	0.06855
2	12	121.5638	0.14027	0.11462	0.03492	0.07269
2	12	121.56435	0.14265	0.11741	0.03221	0.07422
2	12	121.56491	0.14682	0.12018	0.0378	0.07527
2	12	121.56547	0.14939	0.11824	0.0353	0.08401
2	12	121.56602	0.14388	0.11563	0.03038	0.07968
2	12	121.56658	0.14318	0.11062	0.03064	0.08546
2	12	121.56714	0.14712	0.11735	0.03518	0.08139
2	12	121.56769	0.14197	0.11715	0.03575	0.07158
2	12	121.56824	0.14834	0.12323	0.03512	0.07429
2	12	121.5688	0.15066	0.12528	0.03096	0.07755
2	12	121.56936	0.14952	0.12464	0.02936	0.07712
2	12	121.56992	0.14736	0.1221	0.02905	0.07714
2	12	121.57047	0.14984	0.12492	0.02869	0.07727
2	12	121.57102	0.13885	0.11711	0.02798	0.06895
2	12	121.57158	0.14247	0.12044	0.02414	0.07208
2	12	121.57214	0.14639	0.1226	0.02673	0.07526
2	12	121.57269	0.14449	0.12158	0.0285	0.07238
2	12	121.57325	0.13683	0.11637	0.02461	0.06754
2	12	121.5738	0.13924	0.1184	0.024	0.0691
2	12	121.57436	0.13845	0.11361	0.02981	0.07304
2	12	121.57491	0.14259	0.11484	0.02459	0.08072
2	12	121.57547	0.1375	0.11416	0.01648	0.07461
2	12	121.57603	0.13677	0.11396	0.02407	0.0716
2	12	121.57658	0.14186	0.11923	0.0199	0.07408
2	12	121.57713	0.13611	0.11634	0.02357	0.06651
2	12	121.57769	0.13895	0.11681	0.02923	0.06908
2	12	121.57825	0.1516	0.12623	0.03654	0.07545
2	12	121.5788	0.14339	0.12218	0.0286	0.06924
2	12	121.57936	0.13861	0.11631	0.03449	0.06688
2	12	121.57991	0.13245	0.11428	0.0265	0.06123
2	12	121.58047	0.13484	0.11461	0.0216	0.0676
2	12	121.58102	0.1294	0.10921	0.02569	0.0641
2	12	121.58158	0.13355	0.10891	0.02721	0.07221
2	12	121.58214	0.13233	0.11345	0.02481	0.0632
2	12	121.58269	0.13438	0.11274	0.03137	0.06596
2	12	121.58324	0.13363	0.10841	0.03372	0.07035
2	12	121.5838	0.13055	0.1075	0.03285	0.06624
2	12	121.58436	0.1269	0.10174	0.03788	0.0656
2	12	121.58492	0.13096	0.10738	0.03844	0.06415
2	12	121.58547	0.12398	0.10054	0.03791	0.06167
2	12	121.58602	0.13286	0.10938	0.04245	0.06223
2	12	121.58658	0.13488	0.11254	0.03543	0.06521
2	12	121.58714	0.13985	0.11863	0.02985	0.06776
2	12	121.58769	0.13322	0.10988	0.03382	0.06713
2	12	121.58825	0.13714	0.11004	0.03811	0.07221
2	12	121.5888	0.13333	0.10748	0.0322	0.07191
2	12	121.58936	0.13736	0.11032	0.03081	0.07558
2	12	121.58991	0.142	0.11234	0.03194	0.08067
2	12	121.59047	0.13726	0.10996	0.02909	0.07675
2	12	121.59103	0.13704	0.11085	0.03155	0.07406
2	12	121.59158	0.13938	0.11366	0.03162	0.0741
2	12	121.59213	0.13759	0.11261	0.02495	0.07455
2	12	121.59269	0.13815	0.11511	0.02474	0.07208
2	12	121.59325	0.14473	0.1213	0.0189	0.07649
2	12	121.5938	0.13665	0.11309	0.02482	0.07247
2	12	121.59436	0.13785	0.11086	0.01821	0.07979
2	12	121.59491	0.13625	0.10628	0.01898	0.08305
2	12	121.59547	0.14232	0.11106	0.02169	0.08625
2	12	121.59602	0.13411	0.10635	0.01383	0.08043
2	12	121.59658	0.13275	0.10778	0.02098	0.0745
2	12	121.59714	0.13752	0.10813	0.02499	0.08107
2	12	121.59769	0.13	0.10637	0.02768	0.06928
2	12	121.59824	0.13594	0.10885	0.0317	0.0748
2	12	121.5988	0.14102	0.11342	0.03285	0.07702
2	12	121.59936	0.14359	0.11882	0.03226	0.07379
2	12	121.59991	0.14766	0.11966	0.03545	0.07862
2	12	121.60047	0.13938	0.11169	0.0345	0.0758
2	12	121.60102	0.13697	0.10731	0.03177	0.07859
2	12	121.60158	0.14126	0.10668	0.03753	0.08448
2	12	121.60213	0.13625	0.10348	0.03811	0.07982
2	12	121.60269	0.14036	0.10752	0.04683	0.07695
2	12	121.60325	0.14032	0.11031	0.04237	0.07551
2	12	121.60381	0.14187	0.11135	0.04497	0.07547
2	12	121.60435	0.14451	0.11346	0.04239	0.07857
2	12	121.60491	0.14385	0.11363	0.04348	0.07668
2	12	121.60547	0.13929	0.11346	0.0377	0.07118
2	12	121.60603	0.13941	0.11429	0.03857	0.06981
2	12	121.60658	0.14172	0.11869	0.03263	0.07013
2	12	121.60713	0.14613	0.12169	0.03852	0.07093
2	12	121.60769	0.15041	0.12261	0.03602	0.07922
2	12	121.60825	0.15341	0.12164	0.04031	0.08419
2	12	121.6088	0.1514	0.12251	0.03621	0.08122
2	12	121.60936	0.15795	0.12631	0.03692	0.08728
2	12	122.94547	0.1083	0.02361	0.03307	0.10027
2	12	122.94602	0.09809	0.01983	0.03714	0.08846
2	12	122.94658	0.0983	0.02172	0.03642	0.08862
2	12	122.9488	0.0965	0.02676	0.03131	0.08707
2	12	122.94936	0.09471	0.02808	0.02684	0.08625
2	12	122.94991	0.09768	0.03413	0.02515	0.08793
2	12	122.95046	0.10265	0.03039	0.03226	0.09255
2	12	122.95102	0.10223	0.02737	0.02637	0.09487
2	12	122.95158	0.111	0.02157	0.02422	0.10601
2	12	122.95213	0.10345	0.02889	0.02036	0.0972
2	12	122.95269	0.1113	0.02548	0.02817	0.10452
2	12	122.95325	0.1082	0.02716	0.02461	0.10154
2	12	122.9538	0.11199	0.02192	0.02323	0.10713
2	12	122.95435	0.10025	0.02858	0.02701	0.09208
2	12	122.95491	0.10033	0.02832	0.03051	0.09106
2	12	122.95547	0.09895	0.02416	0.02944	0.09126
2	12	122.95602	0.10313	0.02525	0.03478	0.09373
