Voyager 2 48-sec averaged magnetic field data tab-delimited ascii files. 

The columns are:
1. SC   ID (Voyager 2)
2  year (2011)
3. DOY (Jan 1 = 1)
4. F1 (the magnetic field strength, the average of higher resolution field strengths, in nT)
5, 6, 7 BR, BT, BN (the magnetic field components in RTN coordinates, in nT)

The one sigma uncertainty is dBR ~= 0.03 nT and dBT ~= 0.03 nT. The uncertainty in dBN is larger, since we could not obtain this from a magrol; it could be between 0.02 nT and 0.1 nT. 

 SC	Yr		DOY	  F1		   Br		   Bt		   Bn
2	12	301.03839	0.05836	0.05817	-0.05148	-0.02307	-0.01418													
2	12	301.03897	0.05524	0.05514	-0.04631	-0.02491	-0.01659													
2	12	301.03952	0.05267	0.05254	-0.04677	-0.01976	-0.01352													
2	12	301.04007	0.05649	0.056	-0.04627	-0.02722	-0.01596													
2	12	301.04062	0.05681	0.05668	-0.04181	-0.03463	-0.0163													
2	12	301.04117	0.05791	0.05785	-0.03294	-0.04096	-0.02419													
2	12	301.04175	0.04952	0.04924	-0.0371	-0.0271	-0.01772													
2	12	301.0423	0.05087	0.05074	-0.04008	-0.02525	-0.01819													
2	12	301.04285	0.04306	0.04277	-0.03425	-0.02343	-0.01037													
2	12	301.0434	0.04591	0.04571	-0.03526	-0.02796	-0.00801													
2	12	301.04395	0.04031	0.03993	-0.03277	-0.02112	-0.00865													
2	12	301.04453	0.0425	0.04234	-0.03586	-0.01933	-0.01153													
2	12	301.04507	0.04347	0.0424	-0.03523	-0.01523	-0.01802													
2	12	301.04562	0.04439	0.04383	-0.03108	-0.01568	-0.02664													
2	12	301.04617	0.03992	0.03974	-0.02918	-0.00994	-0.02509													
2	12	301.04672	0.04335	0.04314	-0.03343	-0.01336	-0.02377													
2	12	301.0473	0.04707	0.04685	-0.03481	-0.01464	-0.02773													
2	12	301.04785	0.05388	0.05369	-0.03799	-0.0211	-0.03154													
2	12	301.0484	0.04971	0.04965	-0.03524	-0.01577	-0.03122													
2	12	301.04895	0.05624	0.05604	-0.03717	-0.02063	-0.0365													
2	12	301.0495	0.05124	0.05073	-0.03986	-0.01423	-0.02797													
2	12	301.05008	0.05258	0.05238	-0.04044	-0.01976	-0.02678													
2	12	301.05063	0.0531	0.05288	-0.03896	-0.01994	-0.02967													
2	12	301.05118	0.05623	0.05599	-0.04021	-0.02055	-0.03311													
2	12	301.05173	0.05631	0.05594	-0.04128	-0.01415	-0.035													
2	12	301.05228	0.05226	0.05201	-0.03536	-0.01657	-0.03436													
2	12	301.05286	0.0527	0.05259	-0.03383	-0.01736	-0.03633													
2	12	301.05341	0.05321	0.05301	-0.03517	-0.01802	-0.03534													
2	12	301.05396	0.05262	0.05248	-0.03269	-0.01725	-0.03725													
2	12	301.0545	0.0538	0.05372	-0.025	-0.01551	-0.04494													
2	12	301.05505	0.05247	0.05226	-0.02828	-0.01166	-0.04237													
2	12	301.05563	0.05837	0.05795	-0.02906	-0.01194	-0.0487													
