# The average magnetic field strength produced by the spacecraft at the
# location of the outboard magnetometer of the dual magnetometers system 
# on V1 and V2 is about 0.1 - 0.2 nT, comparable to the most probable magnetic 
# field strength in the inner heliosheath and significantly larger than the most 
# probable magnetic field strength in the distant supersonic solar wind. 
# The spacecraft magnetic field is a complex, time-dependent signal that must
# be removed from the measured magnetic field signal in order to derive the 
# ambient magnetic fields of the solar wind and heliosheath. Corrections must 
# also be made for spurious magnetic signals and noise associated with the 
# telemetry system, ground tracking systems, and other factors. Extracting the 
# signal describing the solar wind and heliosheath from the many sources of 
# uncertainty is a complex and partly subjective process that requires 
# understanding of the instrument and judgment based on experience in dealing 
# with the ever-changing extraneous signals.  For the V2 MAG data the 1-sigma 
# uncertainty in the 48 sec averages for each of the components of the magnetic 
# field  BR, BT, and BN is typically +/- 0.03 nT; the uncertainty in magnitude f1 is 
# typically +/- 0.04 nT. F1, BR, BT, and BN can differ from one another and they 
# may vary with time, but there is no practical way to determine these uncertainties 
# more precisely at present.
#
# References 
#
# Daniel B. Berdichevsky, Voyager Mission, Detailed processing of weak magnetic 
# fields; I - Constraints to the uncertainties of the calibrated magnetic field signal 
# in the Voyager missions , 2009; 
# http://vgrmag.gsfc.nasa.gov/Berdichevsky-VOY_sensor_opu090518.pdf
#
# Behannon, K.W., M.H. Acuña, L.F. Burlaga, R.P. Lepping, N.F. Ness, and 
# F.M. Neubauer, Magnetic-Field Experiment for Voyager-1 and Voyager-2, 
# Space Science Reviews, 21 (3), 235-257, 1977. 
#
# Burlaga, L.F., Merged interaction regions and large-scale magnetic field 
# fluctuations during 1991 - Voyager-2 observations, J. Geophys. Res., 99 (A10), 
# 19341-19350, 1994. 
#
# Burlaga, L.F., N.F. Ness, Y.-M. Wang, and N.R. Sheeley Jr., Heliospheric magnetic 
# field strength and polarity from 1 to 81 AU during the ascending phase of solar 
# cycle 23, J. Geophys. Res., 107 (A11), 1410, 2002. 
#
# Ness, N., K.W. Behannon, R. Lepping, and K.H. Schatten, J. Geophys. Res., , 
# 76, 3564, 1971.
#
# SC	year	DOY	F1	BR	BT	BN	dF1	dBR	dBT	dBN
2	2007	243.8069	0.107	-0.0162	-0.1034	0.016	0.04	0.03	0.03	0.03
2	2007	243.8075	0.1004	-0.0315	-0.0915	0.0267	0.04	0.03	0.03	0.03
2	2007	243.808	0.1063	-0.0178	-0.1032	0.0146	0.04	0.03	0.03	0.03
2	2007	243.8086	0.0942	0.0022	-0.0936	0.0016	0.04	0.03	0.03	0.03
2	2007	243.8092	0.0912	0.0109	-0.0901	-0.0051	0.04	0.03	0.03	0.03
2	2007	243.8097	0.079	-3E-4	-0.0788	-0.0023	0.04	0.03	0.03	0.03
2	2007	243.8103	0.087	0.0057	-0.0866	-0.0026	0.04	0.03	0.03	0.03
2	2007	243.8108	0.0986	0.021	-0.0933	-0.0232	0.04	0.03	0.03	0.03
2	2007	243.8114	0.0966	0.0096	-0.0928	-0.0238	0.04	0.03	0.03	0.03
2	2007	243.8119	0.0984	0.0104	-0.0922	-0.0317	0.04	0.03	0.03	0.03
2	2007	243.8125	0.1193	0.0187	-0.1123	-0.0355	0.04	0.03	0.03	0.03
2	2007	243.813	0.1153	0.0182	-0.1067	-0.0392	0.04	0.03	0.03	0.03
2	2007	243.8136	0.1035	0.0233	-0.0923	-0.0404	0.04	0.03	0.03	0.03
2	2007	243.8142	0.1131	0.0189	-0.1019	-0.0448	0.04	0.03	0.03	0.03
2	2007	243.8147	0.1194	0.0286	-0.1112	-0.0314	0.04	0.03	0.03	0.03
2	2007	243.8153	0.1172	0.0292	-0.113	-0.0047	0.04	0.03	0.03	0.03
2	2007	243.8158	0.1043	0.0254	-0.1008	0.0057	0.04	0.03	0.03	0.03
2	2007	243.8164	0.1068	0.0083	-0.1057	0.0083	0.04	0.03	0.03	0.03
2	2007	243.8169	0.1087	-0.0081	-0.1056	-0.0207	0.04	0.03	0.03	0.03
2	2007	243.8175	0.109	-0.0016	-0.1045	-0.0305	0.04	0.03	0.03	0.03
2	2007	243.818	0.1074	-0.0077	-0.1054	-0.0187	0.04	0.03	0.03	0.03
2	2007	243.8186	0.1214	-0.0144	-0.1119	-0.0421	0.04	0.03	0.03	0.03
2	2007	243.8192	0.1404	0.0206	-0.1352	-0.0282	0.04	0.03	0.03	0.03
2	2007	243.8197	0.1544	0.0193	-0.1479	-0.0362	0.04	0.03	0.03	0.03
2	2007	243.8203	0.1737	0.0239	-0.1639	-0.0521	0.04	0.03	0.03	0.03
2	2007	243.8208	0.1664	0.0245	-0.1615	-0.0306	0.04	0.03	0.03	0.03
2	2007	243.8214	0.1433	0.033	-0.1389	0.0049	0.04	0.03	0.03	0.03
2	2007	243.8219	0.1436	-0.0171	-0.1412	0.0078	0.04	0.03	0.03	0.03
2	2007	243.8225	0.1416	-0.0587	-0.1278	-0.0103	0.04	0.03	0.03	0.03
2	2007	243.823	0.1437	-0.0662	-0.1253	0.017	0.04	0.03	0.03	0.03
2	2007	243.8236	0.1743	-0.0169	-0.1662	0.0449	0.04	0.03	0.03	0.03
2	2007	243.8242	0.1573	0.005	-0.1553	0.0172	0.04	0.03	0.03	0.03
2	2007	243.8247	0.1677	0.0231	-0.1659	-0.0075	0.04	0.03	0.03	0.03
2	2007	243.8253	0.1876	0.0272	-0.1848	0.0112	0.04	0.03	0.03	0.03
2	2007	243.8258	0.2379	0.0541	-0.2312	-0.0066	0.04	0.03	0.03	0.03
2	2007	243.8264	0.2261	0.0506	-0.2194	-0.0198	0.04	0.03	0.03	0.03
2	2007	243.8269	0.1456	0.0161	-0.1404	-0.0328	0.04	0.03	0.03	0.03
2	2007	243.8275	0.1099	-7E-4	-0.1088	-0.0121	0.04	0.03	0.03	0.03
2	2007	243.828	0.1021	0.0043	-0.1012	-0.0107	0.04	0.03	0.03	0.03
2	2007	243.8286	0.1025	0.0119	-0.1009	-0.0125	0.04	0.03	0.03	0.03
2	2007	243.8292	0.1069	0.0207	-0.1044	-0.0054	0.04	0.03	0.03	0.03
2	2007	243.8297	0.1044	0.0149	-0.1027	-0.0087	0.04	0.03	0.03	0.03
2	2007	243.8303	0.094	0.0102	-0.0928	-0.0102	0.04	0.03	0.03	0.03
2	2007	243.8308	0.1006	0.0109	-0.0986	-0.0163	0.04	0.03	0.03	0.03
2	2007	243.8314	0.1015	0.0079	-0.0996	-0.0172	0.04	0.03	0.03	0.03
2	2007	243.8319	0.1117	0.0045	-0.1103	-0.0166	0.04	0.03	0.03	0.03
2	2007	243.8325	0.1147	-0.0012	-0.1138	-0.0121	0.04	0.03	0.03	0.03
2	2007	243.833	0.1003	-0.0086	-0.096	-0.0274	0.04	0.03	0.03	0.03
2	2007	243.8336	0.0925	-1E-3	-0.0883	-0.0266	0.04	0.03	0.03	0.03
2	2007	243.8342	0.1034	-0.0075	-0.1004	-0.0229	0.04	0.03	0.03	0.03
2	2007	243.8347	0.1073	0.0042	-0.1058	-0.0172	0.04	0.03	0.03	0.03
2	2007	243.8353	0.1072	0.0032	-0.1047	-0.0222	0.04	0.03	0.03	0.03
2	2007	243.8358	0.0907	0.0016	-0.0876	-0.0231	0.04	0.03	0.03	0.03
2	2007	243.8364	0.0926	0.0054	-0.09	-0.0209	0.04	0.03	0.03	0.03
2	2007	243.8369	0.0946	-1E-4	-0.0932	-0.0153	0.04	0.03	0.03	0.03
2	2007	243.8375	0.0924	-0.0039	-0.0904	-0.0181	0.04	0.03	0.03	0.03
2	2007	243.838	0.0886	-0.0012	-0.0873	-0.0143	0.04	0.03	0.03	0.03
2	2007	243.8386	0.1038	0.0014	-0.1028	-0.0127	0.04	0.03	0.03	0.03
2	2007	243.8392	0.1133	-0.002	-0.113	-0.0063	0.04	0.03	0.03	0.03
2	2007	243.8397	0.1317	-1E-4	-0.1316	-0.0037	0.04	0.03	0.03	0.03
2	2007	243.8403	0.1628	-0.0038	-0.1627	-0.0014	0.04	0.03	0.03	0.03
2	2007	243.8408	0.208	0.0074	-0.2073	-0.0132	0.04	0.03	0.03	0.03
2	2007	243.8414	0.2275	0.0053	-0.2263	-0.0209	0.04	0.03	0.03	0.03
2	2007	243.8419	0.2308	0.014	-0.2302	-0.0052	0.04	0.03	0.03	0.03
2	2007	243.8425	0.1586	0.0039	-0.1576	-0.0152	0.04	0.03	0.03	0.03
2	2007	243.843	0.1184	0.0048	-0.1166	-0.0193	0.04	0.03	0.03	0.03
2	2007	243.8436	0.1037	-0.0025	-0.1017	-0.0197	0.04	0.03	0.03	0.03
2	2007	243.8442	0.1007	-0.0014	-0.0973	-0.0237	0.04	0.03	0.03	0.03
2	2007	243.8447	0.1057	-2E-4	-0.1031	-0.023	0.04	0.03	0.03	0.03
2	2007	243.8453	0.1034	0.0025	-0.1011	-0.0211	0.04	0.03	0.03	0.03
2	2007	243.8458	0.1079	-0.0051	-0.1067	-0.0139	0.04	0.03	0.03	0.03
2	2007	243.8464	0.1013	0.0019	-0.0987	-0.0215	0.04	0.03	0.03	0.03
2	2007	243.8469	0.0878	-0.0047	-0.0853	-0.0191	0.04	0.03	0.03	0.03
2	2007	243.8475	0.0908	-0.0102	-0.087	-0.0234	0.04	0.03	0.03	0.03
2	2007	243.8481	0.0866	4E-4	-0.0826	-0.0254	0.04	0.03	0.03	0.03
2	2007	243.8486	0.1012	0.0057	-0.0976	-0.0258	0.04	0.03	0.03	0.03
2	2007	243.8492	0.097	0.003	-0.0935	-0.0249	0.04	0.03	0.03	0.03
2	2007	243.8497	0.0889	0.0041	-0.0874	-0.0146	0.04	0.03	0.03	0.03
2	2007	243.8503	0.079	0.0034	-0.0776	-0.0143	0.04	0.03	0.03	0.03
2	2007	243.8508	0.0786	-0.0017	-0.0758	-0.0201	0.04	0.03	0.03	0.03
2	2007	243.8514	0.0847	-0.003	-0.0834	-0.0137	0.04	0.03	0.03	0.03
2	2007	243.8519	0.0809	0.0022	-0.08	-0.0112	0.04	0.03	0.03	0.03
2	2007	243.8525	0.0808	0.0026	-0.0796	-0.0129	0.04	0.03	0.03	0.03
2	2007	243.853	0.0842	1E-3	-0.0819	-0.0189	0.04	0.03	0.03	0.03
2	2007	243.8536	0.0868	5E-4	-0.083	-0.0246	0.04	0.03	0.03	0.03
2	2007	243.8542	0.0899	-0.0098	-0.0843	-0.0293	0.04	0.03	0.03	0.03
2	2007	243.8547	0.0903	-0.0076	-0.085	-0.0289	0.04	0.03	0.03	0.03
2	2007	243.8553	0.0976	-0.0041	-0.0927	-0.0298	0.04	0.03	0.03	0.03
2	2007	243.8558	0.0889	-0.0045	-0.0866	-0.0195	0.04	0.03	0.03	0.03
2	2007	243.8564	0.0908	-0.0079	-0.0874	-0.0227	0.04	0.03	0.03	0.03
2	2007	243.8569	0.0862	-0.0092	-0.0826	-0.0221	0.04	0.03	0.03	0.03
2	2007	243.8575	0.0873	-0.018	-0.0818	-0.0241	0.04	0.03	0.03	0.03
2	2007	243.858	0.0838	-0.0161	-0.0797	-0.02	0.04	0.03	0.03	0.03
2	2007	243.8586	0.0782	-0.0128	-0.0756	-0.014	0.04	0.03	0.03	0.03
2	2007	243.8592	0.0805	-0.0096	-0.0786	-0.0143	0.04	0.03	0.03	0.03
2	2007	243.8597	0.0891	-0.011	-0.0877	-0.0107	0.04	0.03	0.03	0.03
2	2007	243.8603	0.0892	-0.0056	-0.0888	-0.0046	0.04	0.03	0.03	0.03
2	2007	243.8608	0.0785	-0.0078	-0.0773	-0.0097	0.04	0.03	0.03	0.03
2	2007	243.8614	0.0736	-0.01	-0.0727	-0.0027	0.04	0.03	0.03	0.03
2	2007	243.8619	0.0754	-0.0078	-0.0745	-0.0066	0.04	0.03	0.03	0.03
2	2007	243.8625	0.0707	-0.0041	-0.0702	-0.0071	0.04	0.03	0.03	0.03
2	2007	243.8631	0.0722	-8E-4	-0.071	-0.0129	0.04	0.03	0.03	0.03
2	2007	243.8636	0.0623	-5E-4	-0.0616	-0.0093	0.04	0.03	0.03	0.03
2	2007	243.8642	0.0679	0.0038	-0.0664	-0.0138	0.04	0.03	0.03	0.03
2	2007	243.8647	0.0661	-0.0042	-0.0657	-0.0046	0.04	0.03	0.03	0.03
2	2007	243.8653	0.0617	-0.0041	-0.0611	-0.0063	0.04	0.03	0.03	0.03
2	2007	243.8658	0.0578	-0.0033	-0.0562	-0.0122	0.04	0.03	0.03	0.03
2	2007	243.8664	0.0588	-0.0027	-0.0566	-0.0153	0.04	0.03	0.03	0.03
2	2007	243.8669	0.059	-0.0042	-0.0582	-0.0065	0.04	0.03	0.03	0.03
2	2007	243.8675	0.0682	-0.0023	-0.0667	-0.013	0.04	0.03	0.03	0.03
2	2007	243.868	0.0656	-0.0023	-0.0652	-0.0063	0.04	0.03	0.03	0.03
2	2007	243.8686	0.0762	-0.0043	-0.0753	-0.0107	0.04	0.03	0.03	0.03
2	2007	243.8692	0.0676	-0.0038	-0.0658	-0.014	0.04	0.03	0.03	0.03
2	2007	243.8697	0.0753	0	-0.0709	-0.0251	0.04	0.03	0.03	0.03
2	2007	243.8703	0.0713	-0.0036	-0.0684	-0.0196	0.04	0.03	0.03	0.03
2	2007	243.8708	0.074	-0.0038	-0.0702	-0.0226	0.04	0.03	0.03	0.03
2	2007	243.8714	0.0732	-7E-4	-0.0703	-0.0201	0.04	0.03	0.03	0.03
2	2007	243.8719	0.071	-0.0015	-0.0679	-0.0203	0.04	0.03	0.03	0.03
2	2007	243.8725	0.071	-0.0026	-0.0678	-0.0201	0.04	0.03	0.03	0.03
2	2007	243.873	0.0805	-0.0025	-0.0784	-0.0177	0.04	0.03	0.03	0.03
2	2007	243.8736	0.0863	0.0026	-0.0854	-0.0095	0.04	0.03	0.03	0.03
2	2007	243.8742	0.0897	0.0035	-0.0892	-0.0074	0.04	0.03	0.03	0.03
2	2007	243.8747	0.0793	-0.0027	-0.0783	-0.0114	0.04	0.03	0.03	0.03
2	2007	243.8753	0.0848	-0.0025	-0.0835	-0.0144	0.04	0.03	0.03	0.03
2	2007	243.8758	0.0906	-0.0074	-0.0895	-0.0102	0.04	0.03	0.03	0.03
2	2007	243.8764	0.0916	-0.0057	-0.0905	-0.0115	0.04	0.03	0.03	0.03
2	2007	243.8769	0.0865	-0.0064	-0.0857	-0.009	0.04	0.03	0.03	0.03
2	2007	243.8775	0.0937	-0.0075	-0.0925	-0.0122	0.04	0.03	0.03	0.03
2	2007	243.8781	0.0845	-0.0049	-0.0828	-0.0154	0.04	0.03	0.03	0.03
2	2007	243.8786	0.0831	-0.0103	-0.081	-0.0143	0.04	0.03	0.03	0.03
2	2007	243.8792	0.0872	-0.0063	-0.0856	-0.0144	0.04	0.03	0.03	0.03
2	2007	243.8797	0.0988	-0.0056	-0.0957	-0.0233	0.04	0.03	0.03	0.03
2	2007	243.8803	0.0905	-0.0055	-0.0887	-0.0165	0.04	0.03	0.03	0.03
2	2007	243.8808	0.0913	-0.0024	-0.0883	-0.0228	0.04	0.03	0.03	0.03
2	2007	243.8814	0.0895	-0.0015	-0.088	-0.0153	0.04	0.03	0.03	0.03
2	2007	243.8819	0.0858	-0.0063	-0.0829	-0.0204	0.04	0.03	0.03	0.03
2	2007	243.8825	0.0834	-0.0016	-0.0808	-0.0201	0.04	0.03	0.03	0.03
2	2007	243.883	0.0847	-0.0052	-0.0816	-0.0219	0.04	0.03	0.03	0.03
2	2007	243.8836	0.0804	-0.0032	-0.0755	-0.0268	0.04	0.03	0.03	0.03
2	2007	243.8842	0.0818	-0.0021	-0.0793	-0.0192	0.04	0.03	0.03	0.03
2	2007	243.8847	0.0832	0.003	-0.0823	-0.0113	0.04	0.03	0.03	0.03
2	2007	243.8853	0.0803	0.0028	-0.0776	-0.0191	0.04	0.03	0.03	0.03
2	2007	243.8858	0.0824	0.0032	-0.0793	-0.0217	0.04	0.03	0.03	0.03
2	2007	243.8864	0.0862	0.0053	-0.0825	-0.0241	0.04	0.03	0.03	0.03
2	2007	243.8869	0.0792	0.0065	-0.0766	-0.0182	0.04	0.03	0.03	0.03
2	2007	243.8875	0.0792	0.0075	-0.0734	-0.0285	0.04	0.03	0.03	0.03
2	2007	243.888	0.0783	0.0111	-0.072	-0.0284	0.04	0.03	0.03	0.03
2	2007	243.8886	0.0785	0.0083	-0.0712	-0.0312	0.04	0.03	0.03	0.03
2	2007	243.8892	0.0842	0.0082	-0.0779	-0.0304	0.04	0.03	0.03	0.03
2	2007	243.8897	0.0838	0.0032	-0.0769	-0.0329	0.04	0.03	0.03	0.03
2	2007	243.8903	0.0727	0.002	-0.0632	-0.0353	0.04	0.03	0.03	0.03
2	2007	243.8908	0.0785	0.004	-0.0676	-0.0396	0.04	0.03	0.03	0.03
2	2007	243.8914	0.0707	-0.0017	-0.0628	-0.0321	0.04	0.03	0.03	0.03
2	2007	243.8919	0.0697	5E-4	-0.0626	-0.0301	0.04	0.03	0.03	0.03
2	2007	243.8925	0.0691	0.0034	-0.0632	-0.0274	0.04	0.03	0.03	0.03
2	2007	243.8931	0.07	-8E-4	-0.0614	-0.0334	0.04	0.03	0.03	0.03
2	2007	243.8936	0.0626	0.0011	-0.053	-0.0329	0.04	0.03	0.03	0.03
2	2007	243.8941	0.0645	-0.0011	-0.054	-0.0349	0.04	0.03	0.03	0.03
2	2007	243.8947	0.0685	-0.003	-0.0622	-0.0284	0.04	0.03	0.03	0.03
2	2007	243.8953	0.0675	-0.0106	-0.0592	-0.0303	0.04	0.03	0.03	0.03
2	2007	243.8958	0.067	-0.0116	-0.0616	-0.0234	0.04	0.03	0.03	0.03
2	2007	243.8964	0.0675	-0.0108	-0.0606	-0.0276	0.04	0.03	0.03	0.03
2	2007	243.8969	0.0723	-0.0148	-0.0652	-0.0268	0.04	0.03	0.03	0.03
2	2007	243.8975	0.0687	-0.0142	-0.0613	-0.0272	0.04	0.03	0.03	0.03
2	2007	243.898	0.069	-0.01	-0.0646	-0.0217	0.04	0.03	0.03	0.03
2	2007	243.8986	0.0713	-0.0127	-0.0669	-0.0204	0.04	0.03	0.03	0.03
2	2007	243.8992	0.0688	-0.0139	-0.0612	-0.0275	0.04	0.03	0.03	0.03
2	2007	243.8997	0.0795	-0.0158	-0.0672	-0.0393	0.04	0.03	0.03	0.03
2	2007	243.9003	0.0806	-0.0224	-0.0717	-0.0285	0.04	0.03	0.03	0.03
2	2007	243.9008	0.0806	-0.0193	-0.0731	-0.0274	0.04	0.03	0.03	0.03
2	2007	243.9014	0.0825	-0.015	-0.0768	-0.0254	0.04	0.03	0.03	0.03
2	2007	243.9019	0.0833	-0.0147	-0.0779	-0.0252	0.04	0.03	0.03	0.03
2	2007	243.9025	0.0838	-0.0119	-0.0802	-0.0209	0.04	0.03	0.03	0.03
2	2007	243.903	0.0931	-0.0223	-0.0876	-0.0215	0.04	0.03	0.03	0.03
2	2007	243.9036	0.0884	-0.0213	-0.0827	-0.0226	0.04	0.03	0.03	0.03
2	2007	243.9042	0.0809	-0.0222	-0.0738	-0.0243	0.04	0.03	0.03	0.03
2	2007	243.9047	0.0799	-0.0166	-0.0697	-0.0345	0.04	0.03	0.03	0.03
2	2007	243.9053	0.0798	-0.0136	-0.0678	-0.0395	0.04	0.03	0.03	0.03
2	2007	243.9058	0.0703	-0.0162	-0.0592	-0.034	0.04	0.03	0.03	0.03
2	2007	243.9064	0.0702	-0.0223	-0.054	-0.0382	0.04	0.03	0.03	0.03
2	2007	243.9069	0.0713	-0.0264	-0.059	-0.0299	0.04	0.03	0.03	0.03
2	2007	243.9075	0.0749	-0.0225	-0.066	-0.0272	0.04	0.03	0.03	0.03
2	2007	243.9081	0.0693	-0.0158	-0.0614	-0.0276	0.04	0.03	0.03	0.03
2	2007	243.9086	0.0667	-0.0167	-0.0576	-0.0292	0.04	0.03	0.03	0.03
2	2007	243.9091	0.0622	-0.0134	-0.0574	-0.0195	0.04	0.03	0.03	0.03
2	2007	243.9097	0.0627	-0.0139	-0.0587	-0.0164	0.04	0.03	0.03	0.03
2	2007	243.9103	0.0533	-0.0112	-0.05	-0.0143	0.04	0.03	0.03	0.03
2	2007	243.9108	0.0588	-0.0133	-0.0527	-0.022	0.04	0.03	0.03	0.03
2	2007	243.9114	0.0627	-0.0186	-0.0568	-0.0187	0.04	0.03	0.03	0.03
2	2007	243.9119	0.0643	-0.0255	-0.0548	-0.0211	0.04	0.03	0.03	0.03
2	2007	243.9125	0.0628	-0.024	-0.0551	-0.0172	0.04	0.03	0.03	0.03
2	2007	243.913	0.0643	-0.0231	-0.0573	-0.0176	0.04	0.03	0.03	0.03
2	2007	243.9136	0.0615	-0.0223	-0.0495	-0.0285	0.04	0.03	0.03	0.03
2	2007	243.9142	0.0634	-0.0139	-0.0543	-0.0294	0.04	0.03	0.03	0.03
2	2007	243.9147	0.0697	-0.013	-0.0623	-0.028	0.04	0.03	0.03	0.03
2	2007	243.9153	0.0701	-0.0114	-0.0646	-0.0243	0.04	0.03	0.03	0.03
2	2007	243.9158	0.0647	-0.0166	-0.0578	-0.0236	0.04	0.03	0.03	0.03
2	2007	243.9164	0.0667	-0.016	-0.0578	-0.029	0.04	0.03	0.03	0.03
2	2007	243.9169	0.0599	-0.0195	-0.0474	-0.0306	0.04	0.03	0.03	0.03
2	2007	243.9175	0.064	-0.0202	-0.0536	-0.0282	0.04	0.03	0.03	0.03
2	2007	243.918	0.0641	-0.0226	-0.0553	-0.0227	0.04	0.03	0.03	0.03
2	2007	243.9186	0.0577	-0.024	-0.0478	-0.0211	0.04	0.03	0.03	0.03
2	2007	243.9192	0.059	-0.0257	-0.0512	-0.0137	0.04	0.03	0.03	0.03
2	2007	243.9197	0.0632	-0.0272	-0.0549	-0.0152	0.04	0.03	0.03	0.03
2	2007	243.9203	0.0623	-0.0287	-0.054	-0.0117	0.04	0.03	0.03	0.03
2	2007	243.9208	0.0635	-0.0315	-0.0519	-0.0176	0.04	0.03	0.03	0.03
2	2007	243.9214	0.0705	-0.0348	-0.0593	-0.015	0.04	0.03	0.03	0.03
2	2007	243.9219	0.0717	-0.0258	-0.0631	-0.0215	0.04	0.03	0.03	0.03
2	2007	243.9225	0.0684	-0.0246	-0.0584	-0.0257	0.04	0.03	0.03	0.03
2	2007	243.923	0.0722	-0.0202	-0.0627	-0.0289	0.04	0.03	0.03	0.03
2	2007	243.9236	0.0661	-0.0169	-0.0557	-0.0311	0.04	0.03	0.03	0.03
2	2007	243.9242	0.0631	-0.0241	-0.0515	-0.0269	0.04	0.03	0.03	0.03
2	2007	243.9247	0.0731	-0.0192	-0.0574	-0.0405	0.04	0.03	0.03	0.03
2	2007	243.9253	0.0802	-0.0208	-0.0599	-0.049	0.04	0.03	0.03	0.03
2	2007	243.9258	0.0721	-0.0204	-0.0578	-0.0378	0.04	0.03	0.03	0.03
2	2007	243.9264	0.069	-0.0189	-0.0545	-0.0377	0.04	0.03	0.03	0.03
2	2007	243.9269	0.068	-0.0183	-0.0557	-0.034	0.04	0.03	0.03	0.03
2	2007	243.9275	0.0699	-0.0174	-0.0564	-0.0371	0.04	0.03	0.03	0.03
2	2007	243.928	0.0754	-0.0259	-0.0601	-0.0373	0.04	0.03	0.03	0.03
2	2007	243.9286	0.0743	-0.0272	-0.0604	-0.0335	0.04	0.03	0.03	0.03
2	2007	243.9292	0.0686	-0.0235	-0.0573	-0.0293	0.04	0.03	0.03	0.03
2	2007	243.9297	0.076	-0.0245	-0.0655	-0.0291	0.04	0.03	0.03	0.03
2	2007	243.9303	0.0755	-0.0181	-0.0705	-0.0194	0.04	0.03	0.03	0.03
2	2007	243.9308	0.0736	-0.0135	-0.0671	-0.0268	0.04	0.03	0.03	0.03
2	2007	243.9314	0.0714	-0.0181	-0.0644	-0.0245	0.04	0.03	0.03	0.03
2	2007	243.9319	0.0735	-0.0187	-0.0651	-0.0282	0.04	0.03	0.03	0.03
2	2007	243.9325	0.0763	-0.0162	-0.0676	-0.0311	0.04	0.03	0.03	0.03
2	2007	243.933	0.0771	-0.0118	-0.0681	-0.0333	0.04	0.03	0.03	0.03
2	2007	243.9336	0.0818	-0.0137	-0.073	-0.0341	0.04	0.03	0.03	0.03
2	2007	243.9342	0.0803	-0.0202	-0.0685	-0.036	0.04	0.03	0.03	0.03
2	2007	243.9347	0.0749	-0.0208	-0.0667	-0.0267	0.04	0.03	0.03	0.03
2	2007	243.9353	0.0718	-0.0132	-0.0653	-0.0259	0.04	0.03	0.03	0.03
2	2007	243.9358	0.0748	-0.0173	-0.0681	-0.0252	0.04	0.03	0.03	0.03
2	2007	243.9364	0.0779	-0.0173	-0.0729	-0.0212	0.04	0.03	0.03	0.03
2	2007	243.9369	0.071	-0.0179	-0.065	-0.022	0.04	0.03	0.03	0.03
2	2007	243.9375	0.0743	-0.0128	-0.0706	-0.0189	0.04	0.03	0.03	0.03
2	2007	243.938	0.075	-0.0166	-0.0707	-0.0182	0.04	0.03	0.03	0.03
2	2007	243.9386	0.0817	-0.0173	-0.0776	-0.0184	0.04	0.03	0.03	0.03
2	2007	243.9392	0.0877	-0.0129	-0.0849	-0.0175	0.04	0.03	0.03	0.03
2	2007	243.9397	0.0876	-0.0126	-0.0844	-0.0193	0.04	0.03	0.03	0.03
2	2007	243.9403	0.0852	-0.0135	-0.0787	-0.0293	0.04	0.03	0.03	0.03
2	2007	243.9408	0.0806	-0.0115	-0.0757	-0.0245	0.04	0.03	0.03	0.03
2	2007	243.9414	0.0788	-0.0123	-0.0741	-0.0234	0.04	0.03	0.03	0.03
2	2007	243.9419	0.0796	-0.0157	-0.0733	-0.0261	0.04	0.03	0.03	0.03
2	2007	243.9425	0.0764	-0.0137	-0.0721	-0.0205	0.04	0.03	0.03	0.03
2	2007	243.943	0.0761	-0.0115	-0.0714	-0.023	0.04	0.03	0.03	0.03
2	2007	243.9436	0.0716	-0.0125	-0.0676	-0.0197	0.04	0.03	0.03	0.03
2	2007	243.9442	0.0714	-0.0127	-0.0667	-0.022	0.04	0.03	0.03	0.03
2	2007	243.9447	0.074	-0.0114	-0.0694	-0.0226	0.04	0.03	0.03	0.03
2	2007	243.9453	0.0735	-0.0124	-0.0702	-0.0178	0.04	0.03	0.03	0.03
2	2007	243.9458	0.0692	-0.0167	-0.0651	-0.0155	0.04	0.03	0.03	0.03
2	2007	243.9464	0.074	-0.0163	-0.071	-0.0129	0.04	0.03	0.03	0.03
2	2007	243.9469	0.0718	-0.016	-0.0685	-0.0139	0.04	0.03	0.03	0.03
2	2007	243.9475	0.0754	-0.0191	-0.0711	-0.0147	0.04	0.03	0.03	0.03
2	2007	243.948	0.0821	-0.0184	-0.0773	-0.0205	0.04	0.03	0.03	0.03
2	2007	243.9486	0.0758	-0.0181	-0.0712	-0.0182	0.04	0.03	0.03	0.03
2	2007	243.9492	0.0753	-0.0206	-0.0714	-0.0112	0.04	0.03	0.03	0.03
2	2007	243.9497	0.0792	-0.017	-0.0765	-0.0107	0.04	0.03	0.03	0.03
2	2007	243.9503	0.0712	-0.0109	-0.0689	-0.014	0.04	0.03	0.03	0.03
2	2007	243.9508	0.0731	-0.0112	-0.0714	-0.0101	0.04	0.03	0.03	0.03
2	2007	243.9514	0.0642	-0.0126	-0.0615	-0.0115	0.04	0.03	0.03	0.03
2	2007	243.9519	0.0693	-0.0156	-0.0662	-0.0127	0.04	0.03	0.03	0.03
2	2007	243.9525	0.0655	-0.0092	-0.0633	-0.0134	0.04	0.03	0.03	0.03
2	2007	243.953	0.065	-0.0153	-0.0601	-0.019	0.04	0.03	0.03	0.03
2	2007	243.9536	0.0651	-0.0094	-0.0624	-0.0155	0.04	0.03	0.03	0.03
2	2007	243.9542	0.0677	-0.0166	-0.0646	-0.0105	0.04	0.03	0.03	0.03
2	2007	243.9547	0.0596	-0.0106	-0.0566	-0.0144	0.04	0.03	0.03	0.03
