Voyager 2 48-sec averaged magnetic field data tab-delimited ascii files. 

The columns are:
1. SC   ID (Voyager 2)
2  year (2011)
3. DOY (Jan 1 = 1)
4. F1 (the magnetic field strength, the average of higher resolution field strengths, in nT)
5, 6, 7 BR, BT, BN (the magnetic field components in RTN coordinates, in nT)

The one sigma uncertainty is dBR ~= 0.03 nT and dBT ~= 0.03 nT. The uncertainty in dBN is larger, since we could not obtain this from a magrol; it could be between 0.02 nT and 0.1 nT. 

 SC	Yr		DOY	  F1		   Br		   Bt		   Bn
FLT2	14	1.60081	0.1353	-0.00575	0.11631	0.06851	
FLT2	14	1.60137	0.13289	-0.00603	0.118	0.06067	
FLT2	14	1.60193	0.13463	-0.00614	0.11889	0.06257	
FLT2	14	1.60248	0.13322	-0.01251	0.10789	0.07696	
FLT2	14	1.60304	0.13555	-0.01041	0.1141	0.07232	
FLT2	14	1.60359	0.12746	-0.00541	0.10886	0.06596	
FLT2	14	1.60415	0.13079	-0.00841	0.11305	0.06505	
FLT2	14	1.6047	0.13139	-0.01279	0.11756	0.05717	
FLT2	14	1.60526	0.1285	-0.00987	0.1116	0.06282	
FLT2	14	1.60581	0.12228	-0.01136	0.10069	0.06833	
FLT2	14	1.60637	0.12726	-0.01329	0.10782	0.06619	
FLT2	14	1.60693	0.12626	-0.01527	0.11015	0.05958	
FLT2	14	1.60748	0.12618	-0.01016	0.1086	0.06322	
FLT2	14	1.60804	0.12732	-0.00876	0.10796	0.06672	
FLT2	14	1.60859	0.12919	-0.01304	0.10997	0.06644	
FLT2	14	1.60915	0.12765	-0.01617	0.10709	0.06752	
FLT2	14	1.6097	0.13267	-0.01645	0.11297	0.06744	
FLT2	14	1.61026	0.1299	-0.01712	0.10983	0.067	
FLT2	14	1.61081	0.13213	-0.01495	0.11043	0.07088	
FLT2	14	1.61137	0.13406	-0.01505	0.11178	0.07243	
FLT2	14	1.61193	0.14173	-0.01515	0.11874	0.07584	
FLT2	14	1.61248	0.13908	-0.00936	0.11874	0.0717	
FLT2	14	1.61304	0.14627	-0.00352	0.12386	0.07763	
FLT2	14	1.61359	0.14584	-0.005	0.12884	0.06799	
FLT2	14	1.61415	0.14505	-0.00875	0.12552	0.07205	
FLT2	14	1.6147	0.14304	-0.01039	0.12491	0.0687	
FLT2	14	1.61526	0.14303	-0.01244	0.12413	0.06943	
FLT2	14	1.61581	0.14344	-0.00317	0.13147	0.05702	
FLT2	14	1.61637	0.15113	-0.00168	0.13789	0.06177	
FLT2	14	1.61693	0.14306	-0.00185	0.13016	0.05907	
FLT2	14	1.61748	0.14314	-0.00182	0.12947	0.06091	
FLT2	14	1.61804	0.12594	-0.00158	0.11201	0.05742	
FLT2	14	1.61859	0.13169	-0.00222	0.11855	0.05714	
FLT2	14	1.61915	0.13126	-0.01711	0.11701	0.05687	
FLT2	14	1.6197	0.13503	-0.01239	0.11933	0.06175	
FLT2	14	1.62026	0.13467	-0.00302	0.11523	0.06932	
FLT2	14	1.62081	0.1365	-0.00326	0.11979	0.06526	
FLT2	14	1.62137	0.13404	-0.00196	0.11767	0.06392	
FLT2	14	1.62193	0.13568	-8.1E-4	0.1179	0.06692	
FLT2	14	1.62248	0.1416	0.00139	0.12587	0.06423	
FLT2	14	1.62304	0.14436	-4.2E-4	0.13166	0.05881	
FLT2	14	1.62359	0.13458	-0.00637	0.12181	0.05659	
FLT2	14	1.62415	0.13873	-0.00482	0.12456	0.06027	
FLT2	14	1.6247	0.13274	-0.00175	0.1194	0.05781	
FLT2	14	1.62526	0.14271	-0.00366	0.12844	0.06159	
FLT2	14	1.62581	0.13813	-0.00625	0.1245	0.05935	
FLT2	14	1.62637	0.14144	-0.00383	0.12972	0.05615	
FLT2	14	1.62693	0.14211	-0.00657	0.12952	0.05795	
FLT2	14	1.62748	0.14115	-0.00243	0.12715	0.06106	
FLT2	14	1.62804	0.13539	-0.00309	0.12032	0.06146	
FLT2	14	1.62859	0.13629	-0.00948	0.1197	0.06421	
FLT2	14	1.62915	0.13465	-0.01335	0.11542	0.06797	
FLT2	14	1.6297	0.14065	-0.00686	0.12167	0.07014	
FLT2	14	1.63026	0.14072	-0.00682	0.125	0.06414	
FLT2	14	1.63081	0.14176	-0.00469	0.12446	0.06765	
FLT2	14	1.63137	0.13921	-0.00448	0.12303	0.06487	
FLT2	14	1.63193	0.13349	-0.00261	0.11579	0.06625	
FLT2	14	1.63248	0.1325	-0.00436	0.11242	0.0692	
FLT2	14	1.63304	0.14268	-0.00244	0.12712	0.06446	
FLT2	14	1.63359	0.13651	2E-5	0.12208	0.06093	
FLT2	14	1.63415	0.13808	0.00192	0.1241	0.06043	
FLT2	14	1.6347	0.14483	-0.00396	0.13079	0.06179	
FLT2	14	1.63526	0.15239	-0.00495	0.13763	0.06514	
FLT2	14	1.63581	0.14703	-0.00183	0.13101	0.06653	
FLT2	14	1.63637	0.14504	0.00234	0.12767	0.06867	
FLT2	14	1.63693	0.14316	0.00238	0.12645	0.06694	
FLT2	14	1.63748	0.14476	-5.1E-4	0.12905	0.06531	
FLT2	14	1.63804	0.14306	-0.00195	0.12895	0.06191	
FLT2	14	1.63859	0.15105	-0.0021	0.13737	0.06275	
FLT2	14	1.63915	0.14609	-0.00317	0.12913	0.06819	
FLT2	14	1.6397	0.14997	-0.00564	0.13499	0.06495	
FLT2	14	1.64026	0.14344	-0.00412	0.12873	0.06291	
FLT2	14	1.64081	0.14779	-0.00884	0.13447	0.06044	
FLT2	14	1.64137	0.1416	-0.00701	0.12717	0.0617	
FLT2	14	1.64193	0.14627	-0.0035	0.13373	0.05911	
FLT2	14	1.64248	0.14483	-0.00257	0.1323	0.05863	
FLT2	14	1.64304	0.15086	-0.00575	0.13571	0.06522	
FLT2	14	1.64359	0.14485	-0.00665	0.12826	0.06686	
FLT2	14	1.64415	0.14631	-0.0088	0.1315	0.06351	
FLT2	14	1.6447	0.14955	-0.00872	0.13588	0.06168	
FLT2	14	1.64526	0.14995	-0.01007	0.13593	0.06217	
FLT2	14	1.64581	0.14628	-0.0057	0.13367	0.05892	
FLT2	14	1.64637	0.149	-0.00914	0.13248	0.06744	
FLT2	14	1.64693	0.14534	-0.01088	0.12757	0.06867	
FLT2	14	1.64748	0.14935	-0.01109	0.13077	0.07115	
FLT2	14	1.64804	0.14502	-0.00547	0.12772	0.06828	
FLT2	14	1.64859	0.1463	-0.00447	0.13082	0.06519	
FLT2	14	1.64915	0.14125	-0.00573	0.12677	0.06191	
FLT2	14	1.6497	0.14756	-0.00556	0.13184	0.06582	
FLT2	14	1.65026	0.14952	-0.0072	0.13171	0.07005	
FLT2	14	1.65081	0.15269	-0.00389	0.13633	0.0686	
FLT2	14	1.65137	0.15193	4.4E-4	0.13359	0.07216	
FLT2	14	1.65193	0.15575	8.3E-4	0.13753	0.07283	
FLT2	14	1.65248	0.15081	-0.00536	0.13479	0.06737	
FLT2	14	1.65304	0.15201	-0.00402	0.13547	0.06869	
FLT2	14	1.65359	0.14575	-0.00167	0.12941	0.06687	
FLT2	14	1.65415	0.15045	-0.00631	0.13397	0.06807	
FLT2	14	1.6547	0.14525	-0.00385	0.12856	0.06734	
FLT2	14	1.65526	0.15166	-0.01063	0.13409	0.06935	
FLT2	14	1.65581	0.14843	-0.01194	0.13286	0.06487	
FLT2	14	1.65637	0.1445	-0.01097	0.12935	0.06329	
FLT2	14	1.65693	0.13964	-0.02165	0.12335	0.06148	
FLT2	14	1.65748	0.14476	-0.01799	0.1272	0.0665	
FLT2	14	1.65804	0.14568	-0.01478	0.12832	0.06725	
FLT2	14	1.65859	0.1466	-0.01358	0.12658	0.07264	
FLT2	14	1.65915	0.14259	-0.01422	0.12168	0.07285	
FLT2	14	1.6597	0.14847	-0.01882	0.1311	0.06702	
FLT2	14	1.66026	0.14813	-0.0186	0.13143	0.06554	
FLT2	14	1.66081	0.15594	-0.01031	0.13731	0.07309	
FLT2	14	1.66137	0.14967	-0.0116	0.1296	0.07374	
FLT2	14	1.66193	0.14428	-0.01521	0.12496	0.07037	
FLT2	14	1.66248	0.13946	-0.01549	0.11866	0.07154	
FLT2	14	1.66304	0.14512	-0.00874	0.12706	0.06943	
FLT2	14	1.66359	0.13656	-0.00777	0.11733	0.06931	
FLT2	14	1.66415	0.14263	-0.00978	0.11951	0.07703	
FLT2	14	1.6647	0.13403	-0.01487	0.11085	0.0738	
FLT2	14	1.66526	0.12861	-0.00857	0.10633	0.07177	
FLT2	14	1.66581	0.12516	-0.00896	0.10097	0.07322	
FLT2	14	1.66637	0.12891	-0.00709	0.10736	0.07077	
FLT2	14	1.66693	0.12739	-0.00429	0.10793	0.06735	
FLT2	14	1.66748	0.13373	-0.0073	0.11081	0.0744	
FLT2	14	1.66804	0.12913	-0.0077	0.10959	0.06768	
FLT2	14	1.66859	0.12947	-0.0067	0.1071	0.0722	
FLT2	14	1.66915	0.12037	-0.01168	0.0997	0.0661	
FLT2	14	1.6697	0.12606	-0.01357	0.10912	0.06156	
FLT2	14	1.67026	0.12865	-0.01432	0.11167	0.06205	
FLT2	14	1.67081	0.12694	-0.01441	0.10634	0.06768	
FLT2	14	1.67137	0.13227	-0.01275	0.11415	0.06519	
FLT2	14	1.67193	0.1331	-0.0136	0.11379	0.06758	
FLT2	14	1.67248	0.13007	-0.01501	0.11083	0.06628	
FLT2	14	1.67304	0.1347	-0.01795	0.11428	0.06854	
FLT2	14	1.67359	0.1249	-0.01876	0.1017	0.06993	
FLT2	14	1.67415	0.13488	-0.02227	0.11456	0.06744	
FLT2	14	1.6747	0.12829	-0.01797	0.10972	0.06383	
FLT2	14	1.67526	0.12696	-0.01422	0.10937	0.0627	
FLT2	14	1.67581	0.11694	-0.02246	0.09857	0.05868	
FLT2	14	1.67637	0.11963	-0.01763	0.10035	0.06257	
FLT2	14	1.67693	0.11924	-0.02114	0.09641	0.06679	
FLT2	14	1.67748	0.12981	-0.02525	0.10661	0.06951	
FLT2	14	1.67804	0.12346	-0.02143	0.10474	0.0615	
FLT2	14	1.67859	0.11795	-0.01812	0.09908	0.06106	
FLT2	14	1.67915	0.11675	-0.01751	0.09988	0.05783	
FLT2	14	1.6797	0.12415	-0.02007	0.10904	0.05576	
FLT2	14	1.68026	0.12508	-0.01848	0.11077	0.05468	
FLT2	14	1.68081	0.12412	-0.02087	0.10872	0.05606	
FLT2	14	1.68137	0.12739	-0.01825	0.11164	0.0585	
FLT2	14	1.68193	0.12379	-0.0189	0.10722	0.05872	
FLT2	14	1.68248	0.12049	-0.01391	0.10262	0.06145	
FLT2	14	1.68304	0.12466	-0.01614	0.10087	0.07125	
FLT2	14	1.68359	0.11748	-0.01725	0.09623	0.06504	
FLT2	14	1.68415	0.12461	-0.01721	0.10322	0.06744	
FLT2	14	1.6847	0.12096	-0.01439	0.1005	0.06569	
FLT2	14	1.68526	0.12218	-0.02005	0.09948	0.06788	
FLT2	14	1.68581	0.12031	-0.02063	0.09952	0.06425	
FLT2	14	1.68637	0.1241	-0.01629	0.10399	0.06567	
FLT2	14	1.68693	0.12426	-0.0137	0.10476	0.06526	
FLT2	14	1.68748	0.12233	-0.01188	0.10139	0.06736	
FLT2	14	1.68804	0.11412	-0.00639	0.0979	0.05808	
FLT2	14	1.68859	0.11819	-0.00855	0.09874	0.06426	
FLT2	14	1.68915	0.1171	-0.01239	0.09673	0.06472	
FLT2	14	1.6897	0.12119	-0.01136	0.10208	0.06423	
FLT2	14	1.69026	0.1203	-0.00655	0.09982	0.06674	
FLT2	14	1.69081	0.12041	-0.01024	0.10077	0.06486	
FLT2	14	1.69137	0.11636	-0.01703	0.09767	0.06082	
FLT2	14	1.69193	0.12221	-0.01895	0.10103	0.06596	
FLT2	14	1.69248	0.11606	-0.01864	0.09326	0.06644	
FLT2	14	1.69304	0.12126	-0.01732	0.10051	0.0654	
FLT2	14	1.69359	0.11461	-0.01793	0.09623	0.0595	
FLT2	14	1.69415	0.12038	-0.01402	0.10099	0.06366	
FLT2	14	1.6947	0.11944	-0.01378	0.09893	0.06544	
FLT2	14	1.69526	0.13384	-0.0193	0.11197	0.0704	
FLT2	14	1.69581	0.13058	-0.01634	0.11015	0.0681	
FLT2	14	1.69637	0.1289	-0.01381	0.10606	0.0717	
FLT2	14	1.69693	0.12227	-0.01803	0.09781	0.07105	
