Voyager 2 48-sec averaged magnetic field data tab-delimited ascii files. 

The columns are:
1. SC   ID (Voyager 2)
2  year (2011)
3. DOY (Jan 1 = 1)
4. F1 (the magnetic field strength, the average of higher resolution field strengths, in nT)
5, 6, 7 BR, BT, BN (the magnetic field components in RTN coordinates, in nT)

The one sigma uncertainty is dBR ~= 0.03 nT and dBT ~= 0.03 nT. The uncertainty in dBN is larger, since we could not obtain this from a magrol; it could be between 0.02 nT and 0.1 nT. 

 SC	Yr		DOY	  F1		   Br		   Bt		   Bn
FLT2	14	91.17505	0.08774	-0.00661	0.05013	0.07133
FLT2	14	91.17616	0.07615	-0.02076	0.05762	0.04489
FLT2	14	91.17671	0.07588	-0.02008	0.05686	0.04574
FLT2	14	91.17727	0.07082	-0.02078	0.04734	0.04785
FLT2	14	91.17783	0.06848	-0.02301	0.04277	0.0482
FLT2	14	91.17838	0.06496	-0.0203	0.04615	0.04091
FLT2	14	91.17894	0.07056	-0.01762	0.04961	0.04654
FLT2	14	91.1795	0.06649	-0.01869	0.04486	0.045
FLT2	14	91.18005	0.06747	-0.0131	0.05002	0.04317
FLT2	14	91.1806	0.06957	-0.01405	0.05481	0.04044
FLT2	14	91.18116	0.06527	-0.00963	0.04611	0.04437
FLT2	14	91.18172	0.06442	-0.00681	0.04891	0.04097
FLT2	14	91.18227	0.06799	-0.00288	0.05348	0.04183
FLT2	14	91.18282	0.06983	-0.00453	0.05363	0.04396
FLT2	14	91.18338	0.07046	-0.01491	0.05508	0.0411
FLT2	14	91.18394	0.06682	-0.01674	0.04664	0.04397
FLT2	14	91.18449	0.07012	-0.02079	0.047	0.0475
FLT2	14	91.18505	0.06946	-0.01859	0.05104	0.04304
FLT2	14	91.18561	0.06584	-0.01746	0.04756	0.04173
FLT2	14	91.18616	0.06713	-0.0163	0.04539	0.04663
FLT2	14	91.18671	0.07128	-0.01621	0.04969	0.04821
FLT2	14	91.18727	0.0777	-0.01559	0.06033	0.04616
FLT2	14	91.19005	0.06722	-0.01757	0.04993	0.04073
FLT2	14	91.19061	0.06012	-0.01746	0.0427	0.03793
FLT2	14	91.19116	0.05996	-0.02135	0.04335	0.03534
FLT2	14	91.19172	0.07299	-0.02028	0.05524	0.04271
FLT2	14	91.30616	0.09358	0.02293	0.06276	0.06526
FLT2	14	91.30672	0.09546	0.03068	0.06687	0.06064
FLT2	14	91.30727	0.08678	0.02858	0.05352	0.06191
FLT2	14	91.30782	0.08252	0.03258	0.05426	0.05263
FLT2	14	91.30838	0.07878	0.02781	0.05059	0.05316
FLT2	14	91.30894	0.0799	0.01802	0.05471	0.05527
FLT2	14	91.30949	0.07708	0.02079	0.05216	0.05262
FLT2	14	91.31005	0.0813	0.01746	0.05587	0.05622
FLT2	14	91.31061	0.07646	0.01517	0.04843	0.05648
FLT2	14	91.31116	0.07229	0.01472	0.04028	0.05801
FLT2	14	91.31171	0.06886	0.00712	0.03522	0.05862
FLT2	14	91.31227	0.0669	0.0093	0.03503	0.05611
FLT2	14	91.31283	0.06326	0.01338	0.0363	0.04951
FLT2	14	91.31339	0.0619	0.0111	0.03546	0.04931
FLT2	14	91.31393	0.05595	0.01163	0.02974	0.04562
FLT2	14	91.31449	0.06004	0.00958	0.03676	0.04631
FLT2	14	91.31505	0.05902	0.00377	0.04193	0.04064
FLT2	14	91.31561	0.06241	0.00587	0.04217	0.04535
FLT2	14	91.31616	0.05617	0.00295	0.03448	0.04272
FLT2	14	91.31672	0.06112	0.00474	0.03522	0.04932
FLT2	14	91.31727	0.05586	0.00478	0.03045	0.04614
FLT2	14	91.31783	0.06276	-2.9E-4	0.02505	0.05722
FLT2	14	91.31838	0.0582	0.00543	0.02348	0.05267
FLT2	14	91.31894	0.05812	0.00705	0.02696	0.05076
FLT2	14	91.3195	0.05146	0.00469	0.01852	0.0477
FLT2	14	91.32005	0.04495	0.00295	0.01972	0.04017
FLT2	14	91.3206	0.0476	0.00556	0.02302	0.04104
FLT2	14	91.32116	0.04398	0.00186	0.02005	0.03878
FLT2	14	91.32172	0.03998	0.00219	0.01407	0.03705
FLT2	14	91.32227	0.04372	4E-5	0.02189	0.03754
FLT2	14	91.32283	0.03821	-0.0081	0.01011	0.03578
FLT2	14	91.32338	0.03911	0.00117	0.01374	0.03617
FLT2	14	91.32394	0.03302	-0.00248	0.0137	0.02924
FLT2	14	91.32449	0.03553	-0.00154	0.01195	0.03327
FLT2	14	91.32505	0.04215	-9.8E-4	0.01532	0.03891
FLT2	14	91.32561	0.04505	0.00437	0.02425	0.03747
FLT2	14	91.32616	0.0405	0.00476	0.01685	0.03643
FLT2	14	91.32671	0.04898	0.0079	0.02463	0.04139
FLT2	14	91.32727	0.04872	0.00683	0.02049	0.04338
FLT2	14	91.32783	0.04954	0.00526	0.01921	0.0452
FLT2	14	91.32838	0.05373	0.00559	0.02026	0.04907
FLT2	14	91.32894	0.05753	0.00547	0.02812	0.04964
FLT2	14	91.32949	0.05641	0.00758	0.02448	0.05007
FLT2	14	91.33005	0.06453	0.01023	0.03218	0.05466
FLT2	14	91.3306	0.0575	0.00799	0.03159	0.04697
FLT2	14	91.33116	0.05395	0.01156	0.02123	0.04805
FLT2	14	91.33172	0.04848	0.00439	0.02809	0.03898
FLT2	14	91.33227	0.05383	0.0045	0.02696	0.0462
FLT2	14	91.33282	0.04483	-0.00562	0.01751	0.0404
FLT2	14	91.33338	0.04467	-0.0058	0.02118	0.03865
FLT2	14	91.33394	0.04484	-0.0013	0.02165	0.03887
FLT2	14	91.3345	0.0434	0.0018	0.01458	0.04056
FLT2	14	91.33505	0.0504	0.00466	0.02032	0.04563
FLT2	14	91.3356	0.06552	0.00168	0.0273	0.0593
FLT2	14	91.33616	0.06587	0.00205	0.01949	0.06272
FLT2	14	91.33672	0.06469	0.00523	0.02693	0.05836
FLT2	14	91.33727	0.06492	0.00345	0.02887	0.05774
FLT2	14	91.33783	0.06941	-5E-4	0.03355	0.0606
FLT2	14	91.33838	0.06998	7.9E-4	0.03227	0.0619
FLT2	14	91.33894	0.06959	0.00666	0.02985	0.06235
FLT2	14	91.33949	0.07006	0.00413	0.03548	0.06001
FLT2	14	91.34005	0.07426	0.00733	0.03643	0.06412
FLT2	14	91.34061	0.07277	0.00625	0.04004	0.06028
FLT2	14	91.34116	0.07814	0.00489	0.04033	0.06659
FLT2	14	91.34171	0.07848	0.00208	0.04216	0.06605
FLT2	14	91.34227	0.07613	0.0066	0.04338	0.06208
FLT2	14	91.34283	0.07616	0.00217	0.03487	0.06761
FLT2	14	91.34338	0.08015	0.00172	0.04076	0.06885
FLT2	14	91.34394	0.08241	0.0051	0.03228	0.07558
FLT2	14	91.34449	0.08132	0.00112	0.03308	0.07414
FLT2	14	91.34505	0.08001	-0.00443	0.03494	0.0717
FLT2	14	91.3456	0.08015	-0.00319	0.03355	0.07269
FLT2	14	91.34616	0.07365	-0.0014	0.02494	0.06921
FLT2	14	91.34672	0.07845	3E-4	0.03332	0.07094
FLT2	14	91.34727	0.07774	0.00332	0.04123	0.06547
FLT2	14	91.34782	0.07771	-0.00322	0.04465	0.06328
FLT2	14	91.34838	0.07525	-8.3E-4	0.03939	0.064
FLT2	14	91.34894	0.07496	0.00277	0.0375	0.06463
FLT2	14	91.34949	0.07472	-8.3E-4	0.03875	0.06368
FLT2	14	91.35005	0.07662	-0.0033	0.04027	0.065
FLT2	14	91.3506	0.07289	-0.00511	0.0365	0.06264
FLT2	14	91.35116	0.07782	-0.00284	0.0471	0.06176
FLT2	14	91.35172	0.07579	-0.0077	0.04345	0.06158
FLT2	14	91.35227	0.0834	-0.00561	0.0491	0.06699
FLT2	14	91.35283	0.08515	0.00266	0.04914	0.0694
FLT2	14	91.35338	0.08645	-7.5E-4	0.04768	0.07204
FLT2	14	91.35394	0.0787	-0.00199	0.04366	0.06528
FLT2	14	91.35449	0.07943	-0.00704	0.04245	0.0667
FLT2	14	91.35505	0.07907	-0.0084	0.04073	0.06709
FLT2	14	91.35561	0.07635	-0.00665	0.04402	0.06166
FLT2	14	91.35616	0.07655	-0.00624	0.04191	0.063
FLT2	14	91.35671	0.07493	-0.00481	0.03336	0.06677
FLT2	14	91.35727	0.06935	0.00255	0.02875	0.06278
FLT2	14	91.35783	0.07593	-0.00192	0.03367	0.06785
FLT2	14	91.35838	0.07953	-0.0028	0.04095	0.0679
FLT2	14	91.35894	0.08248	-0.0049	0.04337	0.06975
FLT2	14	91.35949	0.07771	-0.00334	0.04072	0.06591
FLT2	14	91.36005	0.07515	-0.00487	0.03802	0.06443
FLT2	14	91.3606	0.07369	-0.00481	0.03567	0.06409
FLT2	14	91.36116	0.08087	-0.00891	0.04531	0.06632
FLT2	14	91.36172	0.08421	-0.00566	0.0408	0.07329
FLT2	14	91.36227	0.08656	-8E-5	0.04732	0.07238
FLT2	14	91.36282	0.0843	0.003	0.05059	0.06714
FLT2	14	91.36338	0.08406	0.00416	0.04443	0.0712
FLT2	14	91.36394	0.0874	0.00513	0.04797	0.07276
FLT2	14	91.36449	0.09283	0.00802	0.05056	0.07738
FLT2	14	91.36505	0.09508	0.00653	0.04885	0.08126
FLT2	14	91.3656	0.09272	0.00579	0.04838	0.07879
FLT2	14	91.36616	0.08781	0.0089	0.05057	0.07115
FLT2	14	91.36671	0.09073	0.00885	0.0476	0.07668
FLT2	14	91.36727	0.08736	0.00596	0.05034	0.07109
FLT2	14	91.36783	0.09294	0.00864	0.05594	0.07337
FLT2	14	91.36839	0.08734	0.00925	0.05426	0.06748
FLT2	14	91.36893	0.08148	0.00675	0.04499	0.0674
FLT2	14	91.36949	0.07852	0.00321	0.04808	0.06194
FLT2	14	91.37005	0.08343	0.00143	0.0575	0.06037
FLT2	14	91.37061	0.08417	3.6E-4	0.05018	0.06738
FLT2	14	91.37116	0.09139	0.00439	0.05784	0.07049
FLT2	14	91.37171	0.09009	0.00498	0.05881	0.06781
FLT2	14	91.37227	0.08782	0.00935	0.05929	0.06384
FLT2	14	91.37283	0.08341	0.013	0.04802	0.06677
FLT2	14	91.37338	0.08668	0.01203	0.0477	0.07097
FLT2	14	91.37394	0.09218	0.00827	0.04753	0.07848
FLT2	14	91.3745	0.09519	0.01023	0.05388	0.07776
FLT2	14	91.37505	0.09253	0.01209	0.05845	0.07036
FLT2	14	91.3756	0.09327	0.01343	0.05867	0.07115
FLT2	14	91.37616	0.09299	0.01313	0.0493	0.07767
FLT2	14	91.37672	0.09264	0.01442	0.05104	0.07569
FLT2	14	91.37727	0.08762	0.01639	0.04616	0.07253
FLT2	14	91.37782	0.09144	0.01762	0.05282	0.07242
FLT2	14	91.37838	0.09	0.01689	0.05748	0.06704
FLT2	14	91.37894	0.09343	0.00991	0.05427	0.07529
FLT2	14	91.37949	0.09339	0.00876	0.0523	0.07659
FLT2	14	91.38005	0.0978	0.00962	0.05262	0.08178
FLT2	14	91.38061	0.09817	0.00773	0.05015	0.0839
FLT2	14	91.38116	0.10674	0.01227	0.06001	0.08737
FLT2	14	91.38171	0.09685	0.01387	0.05023	0.08151
FLT2	14	91.38227	0.09341	0.01567	0.04118	0.08222
FLT2	14	91.38283	0.09204	0.00937	0.04751	0.07812
FLT2	14	91.38338	0.09383	0.01265	0.04795	0.07959
FLT2	14	91.38393	0.0887	0.01397	0.03971	0.07803
FLT2	14	91.38449	0.09343	0.01628	0.05616	0.07257
FLT2	14	91.38505	0.08882	0.01171	0.04549	0.07535
FLT2	14	91.3856	0.09553	0.00949	0.04855	0.08165
FLT2	14	91.38616	0.09613	0.0094	0.0474	0.08299
FLT2	14	91.38672	0.09507	0.01409	0.04577	0.08209
FLT2	14	91.38727	0.09109	0.0144	0.0461	0.07715
FLT2	14	91.38783	0.0994	0.01008	0.05793	0.08
FLT2	14	91.38838	0.09371	0.00429	0.05076	0.07852
FLT2	14	91.38894	0.09571	-0.00149	0.04606	0.08376
FLT2	14	91.3895	0.09915	0.00296	0.04939	0.08567
FLT2	14	91.39005	0.10012	0.00667	0.05068	0.08595
FLT2	14	91.3906	0.09172	0.004	0.04572	0.07934
FLT2	14	91.39116	0.0918	-0.00174	0.0398	0.08265
FLT2	14	91.39172	0.08664	0.00488	0.04699	0.0725
FLT2	14	91.39227	0.09407	0.00826	0.0565	0.07461
FLT2	14	91.39283	0.08715	0.00236	0.04398	0.07494
FLT2	14	91.39338	0.08888	8.7E-4	0.04544	0.07636
FLT2	14	91.39394	0.0893	0.00717	0.04314	0.07769
FLT2	14	91.39449	0.09124	0.00944	0.04354	0.07949
FLT2	14	91.39505	0.09078	0.00798	0.04447	0.07857
FLT2	14	91.39561	0.0899	0.00679	0.03875	0.08068
